x1 x2 M1 M2 M3 M4 M5 M6
0.8962844730642525 309.817 676.1549743135969 -875.690758780194 69.17117935158547 -8.368174776130559 745.3261536651823 -90.43287989218345
1.2992727500498769 309.817 1316.235814833079 -271.8488061623469 -295.6546861297704 107.52464551643325 1020.5811287033087 -0.5727070299481056
1.7022610270355012 309.817 192.2620603995266 -262.5934871409578 -163.79798589606898 110.4372434387434 28.46407450345773 -0.0689432004878654
2.1052493040211253 309.817 1008.3198597531787 -201.38047983083612 200.28488184297385 110.36060722645925 1208.6047415961525 -6.943855821256506
2.5082375810067497 309.817 1596.190885644416 -233.24151913769725 90.27100070195627 110.2502997609319 1686.4618863463722 -21.40480070786907
2.911225857992374 309.817 1327.3134984426729 -232.38195265088308 55.243964057554734 110.14134137326914 1382.5574625002275 -34.88491862477076
3.3142141349779983 309.817 984.9840896999017 -129.10749140501986 176.83764245608054 110.3002658263591 1161.8217321559823 -10.101873602460046
3.7172024119636227 309.817 2591.3201312959227 -132.65707599753213 267.7214954748317 123.77865514862097 2859.041626770754 0.9414815258951421
4.120190688949247 309.817 1025.6261290242053 -30.264377947221845 255.55652771986564 170.81014012247402 1281.182656744071 55.41780958461618
4.523178965934871 309.817 1121.9865918631833 -45.132629986063904 207.26145049104593 218.83539831575604 1329.2480423542293 85.15700649209043
4.926167242920496 309.817 1683.0617827775513 40.9743477411524 248.57312594442516 244.10650599990805 1931.6349087219762 127.38453400428989
5.32915551990612 309.817 978.522401219703 14.83659035090335 455.87906026795156 267.2853921387143 1434.4014614876546 228.74766751934328
5.732143796891744 309.817 2931.948000640286 229.06814891107777 708.0648832467788 360.67684042697965 3640.0128838870646 339.9422967316118
6.135132073877369 309.817 2175.074365435905 222.30704608298944 783.1883929662632 522.396199251481 2958.2627584021675 439.4024514205148
6.538120350862992 309.817 1770.164672055972 338.78381037815996 753.2963250503751 683.2104016602416 2523.4609971063473 557.3358703543411
6.941108627848617 309.817 1866.531216837556 337.8919226584616 1101.614909330349 760.9795541270089 2968.146126167905 670.4514836219901
