xplot ytrue Bspline_fit Pspline_fit SCP_spline_fit
-0.03573573573573574 0.0 -0.20049139980163233 -0.1855730198845105 -0.017877489906461444
-0.03553553553553554 0.0 -0.21012728788005647 -0.18104795874130028 -0.017873367847928708
-0.03533533533533534 0.0 -0.2110843409041787 -0.17463326667040013 -0.01786266409274915
-0.03513513513513514 0.0 -0.204752860816052 -0.1664976658708675 -0.017843039987778232
-0.034934934934934936 0.0 -0.1925231495577293 -0.15680987854175996 -0.017812156879871446
-0.034734734734734735 0.0 -0.17578550907126347 -0.14573862688213507 -0.017767676115884257
-0.03453453453453453 0.0 -0.15593024129870747 -0.13345263309105032 -0.01770725904267214
-0.03433433433433433 0.0 -0.1343476481821141 -0.12012061936756331 -0.01762856700709057
-0.03413413413413413 0.0 -0.11242803166353633 -0.10591130791073151 -0.017529261355995016
-0.03393393393393393 0.0 -0.09154142160035783 -0.0909949975106718 -0.017407098831501024
-0.03373373373373374 0.0 -0.07240409254652086 -0.07559283050828675 -0.01726291258144221
-0.03353353353353354 0.0 -0.054953507416146644 -0.05998651861798916 -0.017101200642593642
-0.03333333333333334 0.0 -0.0390816053126644 -0.044461314010645445 -0.016926675275172737
-0.03313313313313314 0.0 -0.02468032533950193 -0.029302468857120907 -0.016744048739396878
-0.03293293293293294 0.0 -0.011641606600087132 -0.014795235328280969 -0.01655803329548349
-0.032732732732732736 0.0 0.00014261180215219618 -0.001224865594990944 -0.016373341203649965
-0.032532532532532535 0.0 0.01078039076378819 0.011123388171883797 -0.0161946847241137
-0.032332332332332334 0.0 0.02037979118139302 0.021964273801477936 -0.016026776117092103
-0.03213213213213213 0.0 0.029048873951538857 0.031012539122926085 -0.015874327642802576
-0.03193193193193193 0.0 0.03689557562019634 0.037983142876072996 -0.01574204873050484
-0.03173173173173173 0.0 0.04395299529250839 0.042717975376460854 -0.01563294506516367
-0.03153153153153153 0.0 0.05005279626824166 0.04540058165010099 -0.015545436457341818
-0.03133133133133133 0.0 0.05499309469244909 0.046271405959013995 -0.015477178985266661
-0.03113113113113114 0.0 0.05857200671018342 0.04557089256522053 -0.015425828727165605
-0.03093093093093094 0.0 0.06058764846649807 0.04353948573074105 -0.015389041761266022
-0.030730730730730738 0.0 0.06083813610644565 0.04041762971759608 -0.015364474165795311
-0.030530530530530536 0.0 0.05912158577507912 0.03644576878780624 -0.015349782018980865
-0.030330330330330335 0.0 0.0552361136174514 0.03186434720339205 -0.015342621399050066
-0.030130130130130134 0.0 0.048979835778615394 0.026913809226374076 -0.015340648384230311
-0.029929929929929933 0.0 0.040150868403624036 0.021834599118772884 -0.015341519052748987
-0.02972972972972973 0.0 0.028662861017051715 0.01685800110643556 -0.015343116529231246
-0.02952952952952953 0.0 0.015193391611991125 0.01215473153054616 -0.015344825211853198
-0.02932932932932933 0.0 0.0007301570241182026 0.007870919034534997 -0.015346638944878107
-0.029129129129129128 0.0 -0.013738255455087889 0.004152621662258469 -0.01534855332249455
-0.028928928928928926 0.0 -0.027223258534147983 0.001145897457572969 -0.015350563938891084
-0.028728728728728725 0.0 -0.03873626492158293 -0.0010031955356651166 -0.015352666388256279
-0.028528528528528524 0.0 -0.04728868732591353 -0.0021485992735993803 -0.015354856264778699
-0.028328328328328337 0.0 -0.051891938455660515 -0.0021442557123734895 -0.015357129162646912
-0.028128128128128135 0.0 -0.051557431019345366 -0.0008441068081310524 -0.015359480676049479
-0.027927927927927934 0.0 -0.04529657772548849 0.0018979054829843661 -0.015361906399174964
-0.027727727727727733 0.0 -0.032192357856368245 0.006211669023224686 -0.015364402070001029
-0.02752752752752753 0.0 -0.012725162256074021 0.011911332111743275 -0.015366966234136439
-0.02732732732732733 0.0 0.011352786644862167 0.018523677778639946 -0.015369599992510122
-0.02712712712712713 0.0 0.038242885669196536 0.025565009509474337 -0.015372304539237587
-0.026926926926926928 0.0 0.06614653163968529 0.032551630789806094 -0.015375081068434361
-0.026726726726726727 0.0 0.09326512137908462 0.038999845105194844 -0.015377930774215965
-0.026526526526526525 0.0 0.1178000517101507 0.04442595594120023 -0.015380854850697916
-0.026326326326326324 0.0 0.13795271945563975 0.04834626678338189 -0.015383854491995736
-0.026126126126126123 0.0 0.15192452143830792 0.05027708111729945 -0.01538693089222494
-0.02592592592592592 0.0 0.15791685448091147 0.049734702428512544 -0.015390085245501053
-0.025725725725725734 0.0 0.1541397197892483 0.04623777070063121 -0.015393318703373685
-0.025525525525525533 0.0 0.13999072568517254 0.039627417570370985 -0.015396626542295962
-0.025325325325325332 0.0 0.11725729890726655 0.030393723709372197 -0.01539999221628111
-0.02512512512512513 0.0 0.0880134366316421 0.019104587253384764 -0.015403397761677439
-0.02492492492492493 0.0 0.05433313603441112 0.006327906338158641 -0.015406825214833228
-0.024724724724724728 0.0 0.018290394291685358 -0.007368420900556248 -0.01541025661209678
-0.024524524524524527 0.0 -0.018040791420423363 -0.021416496327009982 -0.015413673989816388
-0.024324324324324326 0.0 -0.05258642392580315 -0.035248421805452616 -0.015417059384340341
-0.024124124124124124 0.0 -0.0832725060483421 -0.048296299200134195 -0.015420394832016937
-0.023923923923923923 0.0 -0.10802504061192857 -0.05999223037530485 -0.015423662369194468
-0.023723723723723722 0.0 -0.1247700304404505 -0.06976831719521456 -0.015426844032221228
-0.02352352352352352 0.0 -0.13196151788725943 -0.07717658878585762 -0.01542992409488651
-0.02332332332332332 0.0 -0.13059741757691778 -0.08234683335884713 -0.015432897610028891
-0.023123123123123118 0.0 -0.12244073040291059 -0.08558260395988584 -0.01543576287235671
-0.02292292292292293 0.0 -0.10925460861345823 -0.08718748801005527 -0.01543851817721964
-0.02272272272272273 0.0 -0.0928022044567779 -0.08746507293043707 -0.015441161819967355
-0.02252252252252253 0.0 -0.07484667018108962 -0.08671894614211262 -0.015443692095949518
-0.022322322322322327 0.0 -0.05715115803461261 -0.08525269506616343 -0.015446107300515802
-0.022122122122122126 0.0 -0.04147882026556611 -0.083369907123671 -0.015448405729015879
-0.021921921921921925 0.0 -0.029592809122169342 -0.0813741697357169 -0.015450585676799421
-0.021721721721721723 0.0 -0.023256276852641505 -0.07956907032338259 -0.015452645439216095
-0.021521521521521522 0.0 -0.024077086587757257 -0.07823474412451975 -0.015453212470722797
-0.02132132132132132 0.0 -0.03166512629300984 -0.0773495867545522 -0.015433276762801578
-0.02112112112112112 0.0 -0.04424342247729071 -0.0766825462544061 -0.01536158555336223
-0.02092092092092092 0.0 -0.0600070652722698 -0.07599835163763367 -0.015206639467229725
-0.020720720720720717 0.0 -0.07715114480961703 -0.07506173191778712 -0.014936939129229039
-0.020520520520520516 0.0 -0.09387075122100252 -0.07363741610841862 -0.014520985164185145
-0.02032032032032033 0.0 -0.10836097463809514 -0.07149013322308059 -0.013927278196923066
-0.020120120120120127 0.0 -0.11881690519256717 -0.06838461227532494 -0.013124318852267693
-0.019919919919919926 0.0 -0.12343363301608735 -0.06408558227870399 -0.012080607755044038
-0.019719719719719725 0.0 -0.12040624824032568 -0.05835777224676998 -0.01076464553007708
-0.019519519519519524 0.0 -0.1079565520270403 -0.050970101456422987 -0.00914555305948589
-0.019319319319319322 0.0 -0.08583247392796785 -0.04193089889042678 -0.007227889479268277
-0.01911911911911912 0.0 -0.05610445481386836 -0.03161283492995146 -0.005070145001142965
-0.01891891891891892 0.0 -0.02103778031915618 -0.02041914601329697 -0.0027353343304732866
-0.01871871871871872 0.0 0.01710226392175429 -0.008753068578763228 -0.0002864721726225771
-0.018518518518518517 0.0 0.056050392274448746 0.0029821609353497883 0.002213426767045834
-0.018318318318318316 0.0 0.09354131910451291 0.01438330609074219 0.004701347783168612
-0.018118118118118115 0.0 0.12730975877753237 0.02504713044911402 0.007114276170382423
-0.017917917917917914 0.0 0.1550904256590928 0.034570397572165346 0.009389197223323932
-0.017717717717717726 0.0 0.17461803411477883 0.042549871021595714 0.01146309623662967
-0.017517517517517525 0.0 0.18362735210087877 0.04858232398837515 0.013272959609529511
-0.017317317317317324 0.0 0.18071566057801958 0.052419507478491195 0.014773551560111842
-0.017117117117117123 0.0 0.16752952787413294 0.05436107367875012 0.015982487159950133
-0.01691691691691692 0.0 0.14638905441782019 0.05482769617828087 0.01693126409064355
-0.01671671671671672 0.0 0.11961434063768282 0.054240048566212395 0.017651380033791284
-0.01651651651651652 0.0 0.08952548696232247 0.053018804431673706 0.01817433267099251
-0.016316316316316318 0.0 0.05844259382034056 0.05158463736379376 0.01853161968384641
-0.016116116116116116 0.0 0.028685761640338675 0.050358220951701504 0.01875473875395215
-0.015915915915915915 0.0 0.002575090850918199 0.04976022878452592 0.01887518756290893
-0.015715715715715714 0.0 -0.017569318119319277 0.050211334451396 0.018924463792315924
-0.015515515515515513 0.0 -0.029427364841772274 0.05213221154144068 0.018934065123772298
-0.015315315315315312 0.0 -0.03097481817455397 0.05588111297139402 0.018933341581654373
-0.01511511511511511 0.0 -0.022830124385508507 0.061258755920942196 0.01893246051244124
-0.014914914914914923 0.0 -0.007001588019344668 0.06777263386568601 0.018931500553505985
-0.014714714714714722 0.0 0.014490100626047275 0.07492762721161662 0.01893045043646436
-0.01451451451451452 0.0 0.0396242512527738 0.08222861636472387 0.01892929889293212
-0.01431431431431432 0.0 0.06638017356294237 0.08918048173099802 0.01892803465452503
-0.014114114114114118 0.0 0.09273717725866026 0.09528810371642929 0.018926646452858846
-0.013913913913913917 0.0 0.11667457204203481 0.10005636272700794 0.018925123019549323
-0.013713713713713716 0.0 0.13617166761517346 0.10299013916872425 0.018923453086212225
-0.013513513513513514 0.0 0.14920777368018354 0.10359431344756845 0.018921625384463306
-0.013313313313313313 0.0 0.15381169349068288 0.10138856696536294 0.018919629018191907
-0.013113113113113112 0.0 0.14952241141824235 0.09634419923882562 0.01891746445035383
-0.01291291291291291 0.0 0.13763007918179182 0.08895619458438425 0.01891514531558744
-0.01271271271271271 0.0 0.11952287071962611 0.07974885076266283 0.018912685985820736
-0.012512512512512508 0.0 0.09658895997004005 0.06924646553428546 0.018910100832981717
-0.01231231231231232 0.0 0.07021652087133047 0.05797333665987696 0.01890740422899839
-0.01211211211211212 0.0 0.04179372736178841 0.046453761900059815 0.01890461054579875
-0.011911911911911918 0.0 0.012708753379710405 0.03521203901545884 0.018901734155310802
-0.011711711711711717 0.0 -0.01565022713660867 0.024772465766698098 0.01889878942946255
-0.011511511511511516 0.0 -0.04189504024887394 0.01565933991440163 0.018895790740181998
-0.011311311311311315 0.0 -0.06463824082756092 0.008396588596403031 0.018892752451956176
-0.011111111111111113 0.0 -0.08285271248304177 0.0033249001525018466 0.01888968525039784
-0.010910910910910912 0.0 -0.09645285457897931 0.0003061717635894322 0.018886590208458634
-0.01071071071071071 0.0 -0.10550493360015356 -0.0008749287238067789 0.0188834668485615
-0.01051051051051051 0.0 -0.11007521603134457 -0.00043373346315935327 0.018880314693129396
-0.010310310310310308 0.0 -0.11022996835733241 0.0014144253920591356 0.01887713326458527
-0.010110110110110107 0.0 -0.10603545706289713 0.004454215688376124 0.018873922085352084
-0.009909909909909906 0.0 -0.09755794863281873 0.00847030527231904 0.01887068067785279
-0.009709709709709705 0.0 -0.0848637095518773 0.01324736199041531 0.018867408564510326
-0.009509509509509517 0.0 -0.06801900630485422 0.01857005368919199 0.018864105267747663
-0.009309309309309316 0.0 -0.047090105376527115 0.02422304821517726 0.018860770309987743
-0.009109109109109115 0.0 -0.022274025047820764 0.03000212351419587 0.018857403004673756
-0.008908908908908914 0.0 0.005395141251986396 0.035774184570416846 0.018854001327356908
-0.008708708708708712 0.0 0.03455333587696831 0.041434173728257834 0.018850562726208678
-0.008508508508508511 0.0 0.0638357008313201 0.046877101338595205 0.01884708464812134
-0.00830830830830831 0.0 0.09187737811923696 0.05199797775230532 0.018843564539987197
-0.008108108108108109 0.0 0.11731350974491407 0.05669181332026457 0.01883999984869851
-0.007907907907907907 0.0 0.13877923771254647 0.0608536183933493 0.018836388021147572
-0.007707707707707706 0.0 0.1549097040263295 0.06437840332243591 0.01883272650422667
-0.007507507507507505 0.0 0.1643400506904581 0.06716117845840072 0.018829012744828073
-0.007307307307307304 0.0 0.1657054197091276 0.06909695415212017 0.018825244189844076
-0.007107107107107102 0.0 0.1577348013778069 0.07008049531508337 0.018821418672865443
-0.006906906906906915 0.0 0.1409093073727668 0.07000198457398625 0.018817541247035593
-0.006706706706706714 0.0 0.11726233756480733 0.06874754489010045 0.018813623361645233
-0.0065065065065065125 0.0 0.08888098966149556 0.06620315878991749 0.01880967668724504
-0.006306306306306311 0.0 0.05785236137039769 0.062254808799928875 0.018805712894385693
-0.00610610610610611 0.0 0.026263550399079988 0.05678847744662614 0.01880174365361787
-0.005905905905905909 0.0 -0.0037983455448912795 0.04969014725650083 0.018797780635492256
-0.0057057057057057076 0.0 -0.030246228753950027 0.040845800756044465 0.01879383551055953
-0.005505505505505506 0.0 -0.050993001520529935 0.0301414204717486 0.018789919949370387
-0.005305305305305305 0.0 -0.06395156613706475 0.017462988930104742 0.01878604562247549
-0.005105105105105104 0.0 -0.06704647485013177 0.0026992570046345185 0.01878268442496106
-0.004904904904904903 0.0 -0.05964863469130488 -0.013917331063406771 0.01883744564069098
-0.004704704704704701 0.0 -0.043957953260898214 -0.031482083294603905 0.019119696544739242
-0.0045045045045045 0.0 -0.02250217599277443 -0.049012404493642206 0.019811755451541554
-0.004304304304304299 0.0 0.002190951679204023 -0.06552569946520706 0.02109594067553361
-0.0041041041041041115 0.0 0.027593684321172846 -0.08003937301398287 0.023154570531150942
-0.0039039039039039103 0.0 0.05117827649927312 -0.09157082994465707 0.026169963332829522
-0.003703703703703709 0.0 0.07041698277964056 -0.09913747506191393 0.030324437395004948
-0.003503503503503508 0.0 0.08278205772841271 -0.10175671317043883 0.03580031103211291
-0.0033033033033033066 0.0 0.08574575591172695 -0.09844594907491712 0.04277990255858912
-0.0031031031031031053 0.0 0.0767803318957207 -0.08822258758003405 0.051445530288869265
-0.002902902902902904 0.0 0.054772843892402584 -0.06998213871409079 0.062377465646593626
-0.002702702702702703 0.0 0.025217563156582107 -0.042050857005711276 0.07801444358229023
-0.0025025025025025016 0.0 -0.0044640313105623886 -0.0025889551741308664 0.10133728014515334
-0.0023023023023023004 0.0 -0.02685023339448253 0.05024337362874744 0.13532685526636662
-0.002102102102102099 0.0 -0.03451933698062987 0.11828593625102064 0.18296404887711382
-0.001901901901901898 0.0 -0.02004963595445608 0.20337853954078583 0.24722974090857863
-0.0017017017017016967 0.0 0.02398057579858709 0.30736099034614006 0.3311048112919448
-0.0015015015015015093 0.0 0.10499300439304099 0.4320730955151709 0.4375701399583878
-0.001301301301301308 0.0 0.23040935594346457 0.5793546618959928 0.5696066068391059
-0.0011011011011011068 0.0 0.4076513365644023 0.7510454963366947 0.7301950918652763
-0.0009009009009009056 0.0 0.6432184971393746 0.9486590581025791 0.9218882728062898
-0.0007007007007007043 0.0 0.9321932580521223 1.169668323017888 1.1419372905568508
-0.0005005005005005031 0.0 1.2619470440788578 1.408817371930415 1.3840126903834853
-0.00030030030030030186 0.0 1.6197063296896514 1.6607989882702923 1.641717709975476
-0.00010010010010010062 0.0 1.9926975893545713 1.920305955467651 1.9086555870221042
0.00010010010010010062 4.0 2.368147297543687 2.182031056952623 2.178429559212653
0.00030030030030030186 4.0 2.7332819287270693 2.4406670761553406 2.4446428642364055
0.0005005005005005031 4.0 3.075327957374786 2.690906796505935 2.7008987397826427
0.0007007007007007043 4.0 3.381511857956906 2.927443001434537 2.940800423540647
0.0009009009009009056 4.0 3.6390601049435 3.1449684743712805 3.1579511531997007
0.0011011011011011068 4.0 3.835358784364924 3.3382286634960336 3.3460224840211796
0.0013013013013012942 4.0 3.9662849200979773 3.5047706506292613 3.502320296107465
0.0015015015015014954 4.0 4.04028747230276 3.6462897000720877 3.6295315595136004
0.0017017017017016967 4.0 4.066830829386214 3.7648161224994556 3.730777871913903
0.001901901901901898 4.0 4.055379379755301 3.8623802285863205 3.8091808309827053
0.002102102102102099 4.0 4.015397511816977 3.9410123290076386 3.867862034394336
0.0023023023023023004 4.0 3.9563496139781984 4.002742734438365 3.9099430798231256
0.0025025025025025016 4.0 3.887700074645924 4.049601755553455 3.9385455649434054
0.002702702702702703 4.0 3.8189132822271104 4.083619703027864 3.956791087429504
0.002902902902902904 4.0 3.759453625128716 4.10682688753655 3.967801244955755
0.0031031031031031053 4.0 3.7187851831903105 4.121253596909926 3.974697566496122
0.0033033033033033066 4.0 3.703753637075433 4.128736267901253 3.9800186128271915
0.003503503503503508 4.0 3.7122277830304125 4.130446740845593 3.9843043044209203
0.003703703703703709 4.0 3.74015419552368 4.127414545934616 3.9876665925629413
0.0039039039039038964 4.0 3.7834794490236674 4.120669213359997 3.990217428538889
0.004104104104104098 4.0 3.8381501179988162 4.1112402733134115 3.9920687636344017
0.004304304304304299 4.0 3.900112776917558 4.100157255986531 3.993332549135113
0.0045045045045045 4.0 3.9653140002483265 4.088449691571031 3.994120736326658
0.004704704704704701 4.0 4.029700362459556 4.0771471102585854 3.9945452764946703
0.004904904904904903 4.0 4.089218438019681 4.067279042240867 3.9947181209247873
0.005105105105105104 4.0 4.1398148013971365 4.059875017709551 3.9947512209026437
0.005305305305305305 4.0 4.17782339944851 4.055838091523118 3.994748574129522
0.005505505505505506 4.0 4.202920919233799 4.054979928978138 3.9947455446947506
0.0057057057057057076 4.0 4.216493057115306 4.056554211561422 3.9947424070683173
0.005905905905905909 4.0 4.219939275012862 4.059810126367489 3.994739153083847
0.00610610610610611 4.0 4.2146590348463 4.063996860490854 3.9947357745749654
0.006306306306306311 4.0 4.202051798535453 4.068363601026038 3.9947322633752975
0.0065065065065065125 4.0 4.183517028000152 4.072159535067556 3.994728611318466
0.0067067067067067 4.0 4.160454185160232 4.074633849709928 3.994724810238099
0.006906906906906901 4.0 4.13426273193552 4.07503573204767 3.9947208519678195
0.007107107107107102 4.0 4.106342130245854 4.072614369175303 3.9947167283412552
0.007307307307307304 4.0 4.078075009411137 4.0666414444998376 3.994712431638936
0.007507507507507505 4.0 4.050357404733308 4.05703896111361 3.9947079670605543
0.007707707707707706 4.0 4.02353611601431 4.044462960433161 3.994703354388098
0.007907907907907907 4.0 3.997928524538774 4.029608800924194 3.9946986141846246
0.008108108108108109 4.0 3.9738520115913265 4.013171841052407 3.9946937670131883
0.00830830830830831 4.0 3.9516239584565973 3.9958474392835024 3.994688833436846
0.008508508508508511 4.0 3.931561746419215 3.9783309540831793 3.9946838340186535
0.008708708708708712 4.0 3.9139827567638075 3.9613177439171374 3.994678789321666
0.008908908908908914 4.0 3.8992043707750055 3.9455031672510796 3.994673719908942
0.009109109109109115 4.0 3.8875439697374357 3.9315825825507043 3.9946686463435332
0.009309309309309302 4.0 3.8793184839048296 3.9202507202802663 3.9946635891778826
0.009509509509509503 4.0 3.8746588947844027 3.9119434016310755 3.9946585645881716
0.009709709709709705 4.0 3.873224456748354 3.906439629548328 3.994653577648588
0.009909909909909906 4.0 3.874600740019599 3.903415811450894 3.9946486316991834
0.010110110110110107 4.0 3.878373314821056 3.9025483547576423 3.9946437300800084
0.010310310310310308 4.0 3.8841277513756385 3.9035136668874424 3.9946388761311122
0.01051051051051051 4.0 3.8914496199062643 3.9059881552591653 3.9946340731925467
0.01071071071071071 4.0 3.899924490635848 3.909648227291678 3.994629324604361
0.010910910910910912 4.0 3.909137933787308 3.9141702904038533 3.994624633706608
0.011111111111111113 4.0 3.9186755195835574 3.919230752014558 3.994620003839336
0.011311311311311315 4.0 3.928122818247514 3.9245060195426635 3.9946154383425956
0.011511511511511516 4.0 3.937096097003076 3.9296972137067683 3.9946109405357397
0.011711711711711717 4.0 3.9454019322720266 3.934658667855302 3.9946065136098006
0.011911911911911918 4.0 3.9529197339611164 3.9393033515450133 3.9946021607067044
0.012112112112112106 4.0 3.9595290592916874 3.9435443529315215 3.9945978849682726
0.012312312312312307 4.0 3.965109465485088 3.947294760170448 3.994593689536332
0.012512512512512508 4.0 3.969540509762661 3.950467661417414 3.9945895775527047
0.01271271271271271 4.0 3.9727017493457524 3.95297614482804 3.9945855521592177
0.01291291291291291 4.0 3.9744727414557066 3.9547332985579473 3.9945816164976926
0.013113113113113112 4.0 3.9747330433138695 3.955652210762755 3.9945777737099544
0.013313313313313313 4.0 3.9733622121415877 3.9556459695980877 3.9945740269378303
0.013513513513513514 4.0 3.970255763310403 3.9546381251399394 3.9945703793513267
0.013713713713713716 4.0 3.96559430461007 3.952739129714355 3.994566834623996
0.013913913913913917 4.0 3.9598043033636854 3.9502206174152716 3.994563396863632
0.014114114114114118 4.0 3.9533202845116353 3.9473595047878725 3.9945600701922626
0.01431431431431432 4.0 3.946576772994304 3.9444327083773434 3.994556858731914
0.01451451451451452 4.0 3.9400082937520757 3.9417171447288677 3.9945537666046116
0.014714714714714708 4.0 3.934049371725335 3.9394897303876304 3.994550797932383
0.014914914914914909 4.0 3.929134531854467 3.9380273818988165 3.9945479568372555
0.01511511511511511 4.0 3.9256982990798566 3.93760701580761 3.994545247441255
0.015315315315315312 4.0 3.9241751983418878 3.938505548659197 3.99454267386641
0.015515515515515513 4.0 3.92499741141619 3.940998172823963 3.994540240185062
0.015715715715715714 4.0 3.9283341835512084 3.9451666036527073 3.9945379448944682
0.015915915915915915 4.0 3.933854812315721 3.9507246791683817 3.994535775891406
0.016116116116116116 4.0 3.941172622058758 3.9573450505270946 3.9945337198858457
0.016316316316316318 4.0 3.9499009371293514 3.9647003688849556 3.9945317635877564
0.01651651651651652 4.0 3.959653081876529 3.972463285398071 3.9945298937071048
0.01671671671671672 4.0 3.9700423806493244 3.9803064512225506 3.994528096953862
0.01691691691691692 4.0 3.9806821577967644 3.987902517514501 3.9945263600379946
0.017117117117117123 4.0 3.991185737667882 3.994924135430032 3.9945246696694734
0.017317317317317324 4.0 4.001166444611707 4.001043956125251 3.9945230125582665
0.01751751751751751 4.0 4.010237602977268 4.005934630756267 3.9945213754143416
0.017717717717717713 4.0 4.018040529370728 4.009324633693395 3.9945197475311165
0.017917917917917914 4.0 4.024343269972035 4.011195168199481 3.9945181298980668
0.018118118118118115 4.0 4.028949717338422 4.01159892373402 3.9945165268129834
0.018318318318318316 4.0 4.031663766254375 4.010588594198172 3.994514942573862
0.018518518518518517 4.0 4.032289311504378 4.008216873493099 3.9945133814787015
0.01871871871871872 4.0 4.030630247872919 4.004536455519963 3.994511847825499
0.01891891891891892 4.0 4.026490470144482 3.9996000341799256 3.9945103459122504
0.01911911911911912 4.0 4.019673873103552 3.993460303374148 3.994508880036953
0.019319319319319322 4.0 4.009984351534615 3.986169957003791 3.994507454497604
0.019519519519519524 4.0 3.997225800222155 3.9777816889700164 3.9945060735921993
0.019719719719719725 4.0 3.9812606535527877 3.9683670606288732 3.994504877442225
0.019919919919919926 4.0 3.9626491264744503 3.9582225296934466 3.994505625158445
0.020120120120120114 4.0 3.942409947405352 3.9477923338736223 3.9945111396938104
0.020320320320320315 4.0 3.921569869886075 3.9375232973955696 3.9945242626211455
0.020520520520520516 4.0 3.901155647457207 3.927862244485463 3.9945478355132735
0.020720720720720717 4.0 3.882194033659334 3.919255999369473 3.9945846999430197
0.02092092092092092 4.0 3.8657117820330456 3.912151386273775 3.994637697483209
0.02112112112112112 4.0 3.8527356461189264 3.9069952294245383 3.9947096697066664
0.02132132132132132 4.0 3.8442923794575616 3.9042343530479373 3.9948034581862153
0.021521521521521522 4.0 3.8414087355895408 3.904315581370144 3.99492190449468
0.021721721721721723 4.0 3.8450944658712167 3.907678278695494 3.9950677833601316
0.021921921921921925 4.0 3.855515272561155 3.9143914721875603 3.995240551098516
0.022122122122122126 4.0 3.8716208827189305 3.9239906646218063 3.9954348833716082
0.022322322322322327 4.0 3.8922665138632757 3.9359698915258496 3.995645084273211
0.02252252252252253 4.0 3.916307383512922 3.9498231884273083 3.9958654578971333
0.02272272272272273 4.0 3.942598709186603 3.9650445908538003 3.9960903083371804
0.022922922922922917 4.0 3.969995708403049 3.981128134332944 3.99631393968716
0.023123123123123118 4.0 3.9973535986809963 3.9975678543923583 3.9965306560408784
0.02332332332332332 4.0 4.023527597539175 4.013857786559662 3.996734761492142
0.02352352352352352 4.0 4.0473729224963195 4.029491966362473 3.996920560134758
0.023723723723723722 4.0 4.067744851903667 4.043964448207783 3.9970823563986855
0.023923923923923923 4.0 4.083806167649952 4.056864720247849 3.997216153943559
0.024124124124124124 4.0 4.095742084980901 4.0680995829017705 3.997323606279788
0.024324324324324326 4.0 4.103950048834295 4.077641702089039 3.997407539674989
0.024524524524524527 4.0 4.108827504147914 4.085463743729145 3.997470780396781
0.024724724724724728 4.0 4.110771895859537 4.09153837374158 3.997516154712782
0.02492492492492493 4.0 4.110180668906945 4.095838258045835 3.9975464888906105
0.02512512512512513 4.0 4.107451268227913 4.098336062561399 3.997564609197881
0.025325325325325332 4.0 4.102981138760225 4.099004453207766 3.997573341902217
0.025525525525525533 4.0 4.0971677254416585 4.097816095904425 3.9975755132712307
0.025725725725725734 4.0 4.090408473209995 4.094743656570867 3.9975739495725446
0.025925925925925936 4.0 4.083074576733449 4.089782689606741 3.997571269552501
0.026126126126126137 4.0 4.075318319831724 4.083119625036853 3.997568361359681
0.026326326326326338 4.0 4.067183199782544 4.075035747477937 3.997565253131623
0.02652652652652654 4.0 4.058711925689621 4.065813028781786 3.9975619667749633
0.02672672672672674 4.0 4.049947206656663 4.055733440800195 3.9975585241963403
0.026926926926926914 4.0 4.040931751787376 4.045078955384952 3.997554947302388
0.027127127127127115 4.0 4.03170827018547 4.03413154438785 3.9975512579997448
0.027327327327327317 4.0 4.022319470954651 4.023173179660682 3.997547478195045
0.027527527527527518 4.0 4.01280806319863 4.012485833055241 3.9975436297949267
0.02772772772772772 4.0 4.003216756021114 4.002351476423318 3.9975397347060277
0.02792792792792792 4.0 3.993590746232365 3.9930462540949465 3.9975358147450826
0.02812812812812812 4.0 3.984043447391975 3.9846865107684257 3.99753188926366
0.028328328328328323 4.0 3.9747632254944656 3.977213012979552 3.997527974904743
0.028528528528528524 4.0 3.9659422851235826 3.9705575352621523 3.997524088172601
0.028728728728728725 4.0 3.957772830863072 3.9646518521500553 3.9975202455715024
0.028928928928928926 4.0 3.9504470672966807 3.959427738177088 3.997516463605717
0.029129129129129128 4.0 3.9441571990081536 3.954816967877077 3.9975127587795116
0.02932932932932933 4.0 3.9390954305812356 3.95075131578385 3.9975091475971554
0.02952952952952953 4.0 3.935453966599675 3.947162556431235 3.9975056465629177
0.02972972972972973 4.0 3.933425011647216 3.943982464353058 3.9975022721810674
0.029929929929929933 4.0 3.9332002283734395 3.9411428586839397 3.997499040945088
0.030130130130130134 4.0 3.9347825401379253 3.9385910916665416 3.997495965592922
0.030330330330330335 4.0 3.9377099410635754 3.9363127788858545 3.9974930496113155
0.030530530530530536 4.0 3.9414501112999787 3.9342993227163863 3.9974902950879097
0.030730730730730738 4.0 3.945470730996722 3.9325421255326436 3.9974877041103407
0.03093093093093094 4.0 3.949239480303394 3.931032589709132 3.9974852787662476
0.03113113113113114 4.0 3.9522240393695798 3.9297621176203594 3.997483021143269
0.03133133133133134 4.0 3.953892088344868 3.9287221116408313 3.997480933329042
0.03153153153153154 4.0 3.953711307378846 3.927903974145055 3.9974790174112056
0.031731731731731744 4.0 3.9511493766211023 3.9272991075075367 3.997477275477398
0.031931931931931945 4.0 3.945673976221222 3.9268989141027837 3.9974757096152573
0.032132132132132146 4.0 3.9369308475578966 3.9267122054069246 3.997476908155246
0.03233233233233232 4.0 3.925634910823832 3.926852326840507 3.997498988670488
0.03253253253253252 4.0 3.912898307579997 3.9274714602805143 3.997565838159149
0.03273273273273272 4.0 3.89983383941415 3.928721852134952 3.9977013532059202
0.03293293293293292 4.0 3.88755430791405 3.9307557488118254 3.9979294303954953
