x1 x2 y
-0.0063 -0.000134247491638796 -0.8823486158862
-0.0063 -5.59866220735786e-05 -0.7735309106304161
-0.006274749498997996 1.1438127090301004e-05 -0.5196853782973282
-0.006274749498997996 2.1070234113712377e-05 -0.47359599780320216
-0.006249498997995992 -0.0001294314381270903 -0.8767816849022961
-0.0062242484969939876 -0.00016795986622073582 -0.884992113496631
-0.0062242484969939876 -0.00013906354515050168 -0.884992113496631
-0.0062242484969939876 0.00011979933110367893 0.2625966544146858
-0.006198997995991984 -0.00014989966555183947 -0.884992113496631
-0.006198997995991984 -0.00013906354515050168 -0.884992113496631
-0.006198997995991984 -9.57190635451505e-05 -0.8347357428804698
-0.006198997995991984 -6.321070234113713e-05 -0.7859967663471159
-0.006198997995991984 -2.4682274247491638e-05 -0.7049779662396245
-0.006198997995991984 8.729096989966556e-05 -0.10453596608733084
-0.00617374749498998 -0.0001246153846153846 -0.8710810144315269
-0.00617374749498998 -9.090301003344483e-05 -0.8281126746523191
-0.00617374749498998 2.1070234113712377e-05 -0.47343265239598137
-0.006148496993987976 0.00014026755852842811 0.3502554045743544
-0.006123246492985972 -9.210702341137125e-05 -0.8297303788676177
-0.006123246492985972 -3.551839464882943e-05 -0.7321883073589193
-0.006123246492985972 0.00012220735785953177 0.27579244372906503
-0.0060727454909819635 -7.525083612040135e-05 -0.8052049840378525
-0.0060727454909819635 -3.1906354515050165e-05 -0.723645347831025
-0.0060727454909819635 -1.8060200668896322e-06 -0.6064098775653735
-0.006022244488977956 2.8294314381270905e-05 -0.43937409951653544
-0.006022244488977956 0.00013665551839464883 0.3388133504939189
-0.006022244488977956 0.00014267558528428096 0.35895800781864284
-0.005996993987975952 -4.2742474916387966e-05 -0.7478307863556826
-0.005996993987975952 7.82608695652174e-06 -0.5365140022517954
-0.005996993987975952 3.311036789297659e-05 -0.41840426243379913
-0.005996993987975952 0.00013063545150501674 0.31591829741161837
-0.005971743486973948 -0.0001739799331103679 -0.884992113496631
-0.005971743486973948 -7.645484949832776e-05 -0.8069544319981573
-0.005946492985971944 -9.57190635451505e-05 -0.8344879351850207
-0.005946492985971944 -6.020066889632107e-07 -0.5765409495893756
-0.005946492985971944 0.00011377926421404684 0.23471668125126857
-0.005946492985971944 0.0001739799331103679 0.44546606838894287
-0.00592124248496994 -9.451505016722408e-05 -0.8328318023960956
-0.00592124248496994 -3.91304347826087e-05 -0.7401173577904497
-0.005895991983967936 5.59866220735786e-05 -0.3189963601311196
-0.005895991983967936 7.043478260869566e-05 -0.21444868403319223
-0.0058707414829659325 -8.849498327759198e-05 -0.8244584310989269
-0.0058707414829659325 6.802675585284281e-05 -0.22831094292689352
-0.005845490981963928 2.4682274247491638e-05 -0.4556743489295641
-0.005820240480961924 -0.00014989966555183947 -0.884992113496631
-0.005820240480961924 9.090301003344483e-05 0.03980079254778121
-0.00579498997995992 -0.00014749163879598662 -0.884992113496631
-0.00579498997995992 -6.080267558528429e-05 -0.7815854598462064
-0.00579498997995992 -6.622073578595319e-06 -0.6383373359772146
-0.00579498997995992 5.839464882943144e-05 -0.301807398047592
-0.00579498997995992 7.525083612040135e-05 -0.20008308686128481
-0.005769739478957916 -0.00017157190635451507 -0.884992113496631
-0.005769739478957916 1.3846153846153848e-05 -0.5077381475585674
-0.005769739478957916 0.0001511036789297659 0.38560065651465014
-0.005744488977955912 0.00010655518394648832 0.20344243726982908
-0.0057192384769539075 -8.247491638795987e-05 -0.8156931191474948
-0.0057192384769539075 -2.4682274247491638e-05 -0.7047284491920209
-0.0057192384769539075 3.070234113712375e-05 -0.42805533596675455
-0.0057192384769539075 9.812709030100335e-05 0.1620497434715099
-0.005693987975951904 -0.00011377926421404684 -0.8575094774594554
-0.005693987975951904 -1.3846153846153848e-05 -0.6700756982240652
-0.005693987975951904 0.00017759197324414717 0.4564874838931216
-0.0056687374749499 -0.00014869565217391306 -0.884992113496631
-0.005643486973947896 0.00011498327759197326 0.24360078444405123
-0.005618236472945892 6.802675585284281e-05 -0.22650106192928154
-0.005618236472945892 0.00015471571906354516 0.39663176650229226
-0.005592985971943888 -0.00010775919732441473 -0.8498798898773092
-0.005592985971943888 -8.729096989966556e-05 -0.8224989552571824
-0.005592985971943888 0.0001631438127090301 0.4196165974493967
-0.0055677354709418835 -0.00010173913043478261 -0.842108304640391
-0.005517234468937876 -3.4314381270903016e-05 -0.7290380969002145
-0.005491983967935872 -3.070234113712375e-05 -0.7203606622005647
-0.005491983967935872 7.765886287625418e-05 -0.20178510036105668
-0.005466733466933868 7.163879598662208e-05 -0.2069929475221446
-0.005441482965931863 0.00016555183946488297 0.4271183285460899
-0.005416232464929859 9.210702341137125e-05 0.08407063428653454
-0.005365731462925852 -2.4682274247491638e-05 -0.7045460173881796
-0.005365731462925852 0.00011016722408026757 0.22231155151587037
-0.005365731462925852 0.00014026755852842811 0.35609943886115386
-0.005340480961923848 -0.0001511036789297659 -0.884992113496631
-0.005340480961923848 -5.117056856187291e-05 -0.7639802312073183
-0.005315230460921843 -0.00010655518394648832 -0.8480655768206368
-0.005315230460921843 -0.00010173913043478261 -0.8418561996686595
-0.005289979959919839 -0.0001511036789297659 -0.884992113496631
-0.005289979959919839 -4.394648829431438e-05 -0.7498299556989019
-0.005289979959919839 -1.5050167224080269e-05 -0.6743242207305389
-0.005289979959919839 6.441471571906355e-05 -0.2499223019785184
-0.005289979959919839 9.451505016722408e-05 0.12945940034166348
-0.005264729458917835 0.00011137123745819399 0.22901975485708617
-0.005264729458917835 0.00011498327759197326 0.2472633230345631
-0.005239478957915832 -0.00010775919732441473 -0.8495173224565842
-0.005239478957915832 -3.6722408026755854e-05 -0.7343717921491244
-0.005214228456913828 -0.00012220735785953177 -0.8671808392071537
-0.005214228456913828 -0.00010414715719063544 -0.8448780665138893
-0.005188977955911824 0.00014387959866220737 0.3686986967917487
-0.00516372745490982 -0.0001282274247491639 -0.874171303496027
-0.005138476953907816 -0.0001619397993311037 -0.884992113496631
-0.005138476953907816 -3.070234113712375e-05 -0.7201595374855644
-0.005138476953907816 0.00012702341137123746 0.3082245658925845
-0.005113226452905812 -0.00016795986622073582 -0.884992113496631
-0.005113226452905812 -0.00013183946488294314 -0.8782592294557464
-0.005113226452905812 -6.020066889632107e-07 -0.5765809575575398
-0.005087975951903808 -0.00011859531772575251 -0.8627308966368347
-0.005062725450901803 7.88628762541806e-05 -0.2015045693593806
-0.005062725450901803 0.00011257525083612041 0.23689862576560686
-0.0050374749498997996 -6.441471571906355e-05 -0.7870747085515217
-0.0050374749498997996 -3.792642140468228e-05 -0.7369228869894597
-0.005012224448897796 -7.043478260869566e-05 -0.7968008937760804
-0.005012224448897796 -3.792642140468228e-05 -0.7369071296094181
-0.004961723446893788 -0.00017759197324414717 -0.884992113496631
-0.004961723446893788 -5.719063545150502e-05 -0.7746583623827539
-0.004911222444889779 4.9966555183946487e-05 -0.3482178649293308
-0.0048859719438877755 8.367892976588629e-05 -0.15156542289950406
-0.0048859719438877755 0.00013545150501672243 0.3435450951222139
-0.004860721442885772 -0.00010896321070234115 -0.8506493440932671
-0.004860721442885772 5.357859531772576e-05 -0.32817820365165096
-0.004860721442885772 0.00014989966555183947 0.38855786655169033
-0.004835470941883768 7.88628762541806e-05 -0.20095280455006034
-0.004835470941883768 0.00010775919732441473 0.21555060951464808
-0.004810220440881764 -4.214046822742475e-06 -0.6241127733105614
-0.004810220440881764 0.00015953177257525085 0.41551390503156427
-0.004759719438877755 -8.247491638795987e-05 -0.8148292272144236
-0.004759719438877755 0.00013545150501672243 0.3445538050879528
-0.004734468937875751 -0.0001523076923076923 -0.884992113496631
-0.0047092184368737475 1.1438127090301004e-05 -0.5182803990122253
-0.0047092184368737475 0.00012581939799331105 0.3069055701002548
-0.004683967935871744 -0.00014147157190635452 -0.884992113496631
-0.004683967935871744 -4.1538461538461544e-05 -0.7444565127658244
-0.004683967935871744 3.1906354515050165e-05 -0.42052145713925954
-0.004633466933867735 -0.00011618729096989968 -0.8593390157904945
-0.004633466933867735 -6.802675585284281e-05 -0.7926484781326935
-0.004633466933867735 4.1538461538461544e-05 -0.3827865165972148
-0.004633466933867735 0.0001739799331103679 0.45515729864755766
-0.004633466933867735 0.00018 0.47043990394116275
-0.004608216432865731 -4.2742474916387966e-05 -0.7469102035214951
-0.004608216432865731 6.682274247491639e-05 -0.22697609746428415
-0.004582965931863727 4.755852842809365e-05 -0.3583419775959034
-0.004557715430861723 -9.090301003344483e-05 -0.8265853141203554
-0.004557715430861723 -2.2274247491638796e-05 -0.6972863028162587
-0.004557715430861723 2.8294314381270905e-05 -0.43626888210163045
-0.0045324649298597195 -1.7458193979933114e-05 -0.6823054950046927
-0.0045324649298597195 2.7090301003344486e-05 -0.44176645373200546
-0.0045324649298597195 7.28428093645485e-05 -0.20090887179188838
-0.0045324649298597195 0.00010414715719063544 0.2022801458924315
-0.0045324649298597195 0.0001631438127090301 0.4273406166965386
-0.004507214428857716 -8.96989966555184e-05 -0.8248701753734166
-0.004481963927855712 -0.0001631438127090301 -0.884992113496631
-0.004431462925851704 -0.00014387959866220737 -0.884992113496631
-0.004431462925851704 -2.347826086956522e-05 -0.700693976619307
-0.004406212424849699 1.8662207357859533e-05 -0.4823599682478182
-0.004406212424849699 7.404682274247493e-05 -0.19998448546356679
-0.004406212424849699 9.331103678929766e-05 0.13207360693119266
-0.0043809619238476954 0.0001246153846153846 0.30460949447015373
-0.004355711422845692 -3.551839464882943e-05 -0.7311138983432821
-0.004330460921843688 8.729096989966556e-05 -0.005271796086752087
-0.004305210420841684 -4.394648829431438e-05 -0.7491748812144733
-0.004279959919839679 -0.00014749163879598662 -0.884992113496631
-0.004279959919839679 -5.357859531772576e-05 -0.7676714953239258
-0.004254709418837675 7.525083612040135e-05 -0.20098907102464192
-0.004229458917835671 6.080267558528429e-05 -0.27020794297371675
-0.0042042084168336675 -0.00013545150501672243 -0.8813189114212215
-0.0042042084168336675 -2.347826086956522e-05 -0.7005819759311671
-0.004178957915831664 5.59866220735786e-05 -0.3081088107672103
-0.004178957915831664 0.00010294314381270902 0.1999753177830001
-0.004178957915831664 0.00013183946488294314 0.3362399403079381
-0.004178957915831664 0.00015591973244147156 0.41023477102732064
-0.004153707414829659 5.418060200668897e-06 -0.5470738596194833
-0.004153707414829659 0.0001234113712374582 0.3012733622154671
-0.004153707414829659 0.0001246153846153846 0.30680550563873626
-0.004128456913827655 -9.57190635451505e-05 -0.8327376637685064
-0.004128456913827655 8.367892976588629e-05 -0.12493588073673675
-0.004103206412825651 -0.00011979933110367893 -0.8631297488593435
-0.004103206412825651 -8.006688963210702e-05 -0.8107255489910759
-0.004103206412825651 0.00010775919732441473 0.22185893002488363
-0.004077955911823647 -0.00010294314381270902 -0.8421974512075507
-0.004077955911823647 1.2642140468227424e-05 -0.5117691399233808
-0.0040274549098196395 -9.090301003344483e-05 -0.8260939934529281
-0.0040274549098196395 5.117056856187291e-05 -0.3378666253550595
-0.004002204408817635 -0.00016916387959866222 -0.884992113496631
-0.004002204408817635 3.551839464882943e-05 -0.403929875556186
-0.003976953907815631 -0.00013545150501672243 -0.881065170783276
-0.003976953907815631 -1.8060200668896322e-06 -0.6061618567089013
-0.003976953907815631 7.82608695652174e-06 -0.5352493035011294
-0.003976953907815631 1.3846153846153848e-05 -0.5057122168547824
-0.003976953907815631 5.59866220735786e-05 -0.3066988343582709
-0.003976953907815631 6.682274247491639e-05 -0.22237961152116986
-0.003951703406813627 -2.1070234113712377e-05 -0.6934325395269345
-0.003951703406813627 4.1538461538461544e-05 -0.3809707643156887
-0.003926452905811623 -8.96989966555184e-05 -0.8243361956200133
-0.003926452905811623 -2.347826086956522e-05 -0.7004457145929796
-0.003901202404809619 -0.00013545150501672243 -0.8809808242300999
-0.003901202404809619 -0.00010053511705685619 -0.8388974842129008
-0.003901202404809619 8.247491638795987e-05 -0.14741236913105843
-0.003875951903807615 8.127090301003345e-05 -0.17017268262001903
-0.0038507014028056107 -5.9598662207357865e-05 -0.7780197773053402
-0.0038254509018036077 -0.00014749163879598662 -0.884992113496631
-0.0038002004008016034 -0.0001294314381270903 -0.87405916509784
-0.0038002004008016034 -9.692307692307692e-05 -0.834036384818178
-0.0038002004008016034 4.214046822742475e-06 -0.5528115718443124
-0.0038002004008016034 1.3846153846153848e-05 -0.5055021011740606
-0.0037749498997995995 -6.561872909698997e-05 -0.7880569204369383
-0.0037244488977955913 -0.00011979933110367893 -0.8627322938762081
-0.0037244488977955913 0.00010414715719063544 0.20835861630743582
-0.0037244488977955913 0.00013183946488294314 0.34007697676929016
-0.0036991983967935875 -0.00013665551839464883 -0.8820988637215275
-0.0036991983967935875 -0.00011498327759197326 -0.856906916436506
-0.0036991983967935875 -4.8762541806020064e-05 -0.7582615470197327
-0.0036991983967935875 7.82608695652174e-06 -0.5350650236813216
-0.003673947895791583 -0.00014989966555183947 -0.884992113496631
