c10 c100 c1000 c10000 c100000 c1000000 c10000000 c100000000 c1000000000 c10000000000 c100000000000 c1000000000000 c10000000000000 c100000000000000 c1000000000000000 c10000000000000000 c100000000000000000 c1000000000000000000 x ytrue
-0.012744889786949843 0.004746231514071065 0.25527623145590994 0.69545463879484 0.8088849982905439 0.8219865707573069 0.8233169968182501 0.8234502431642006 0.823463627157512 0.823464886988625 0.8234643485605468 0.8234598028960394 0.8244312792718198 0.8250041517739732 0.26968750970478556 1.3223930399428333e-05 1.3176663943227878e-05 -1.4515514564654817e-15 0.1282828282828283 0.01465896415597444
-0.009582703505241128 0.008614120492750102 0.2602041195793995 0.6967714931470819 0.8090380024591768 0.8220021174646001 0.8233185539900203 0.8234503989064326 0.8234636427319857 0.8234648885460736 0.8234643487162897 0.8234598029116138 0.8244312792733759 0.8250041517741312 0.26968750970479977 1.3223930400903365e-05 1.3176663943375348e-05 -1.4368012194877265e-15 0.13111111111111112 0.016604402842003495
-0.0062347155483147895 0.012941972662443402 0.26565112486591747 0.6982222449948545 0.8092065547267748 0.8220192440635241 0.8233202694058324 0.8234505704756219 0.8234636598891806 0.8234648902617946 0.8234643488878602 0.8234598029287712 0.8244312792750899 0.8250041517743043 0.26968750970481525 1.3223930402500823e-05 1.3176663943535063e-05 -1.4208269293301124e-15 0.13393939393939394 0.01877796129065923
-0.0024923138830314964 0.017849489541072832 0.2716644780305037 0.6998155865949136 0.8093915747606651 0.8220380429364985 0.823322152307947 0.8234507587960338 0.823463678721523 0.8234648921450309 0.8234643490761827 0.8234598029476035 0.8244312792769716 0.8250041517744938 0.26968750970483196 1.3223930404222316e-05 1.317666394370719e-05 -1.4036122909036014e-15 0.1367676767676768 0.02120209701179167
0.001798299024218109 0.023424595307521313 0.278275364354052 0.7015561945376168 0.8095935292397121 0.8220585606505227 0.8233242073519467 0.8234509643332164 0.8234636992755685 0.8234648942004374 0.8234643492817237 0.8234598029681577 0.8244312792790245 0.8250041517746998 0.2696875097048498 1.3223930406072366e-05 1.3176663943892202e-05 -1.385111954163326e-15 0.1395959595959596 0.023900907709842423
0.006662275029573419 0.029656745966875453 0.2854608693284252 0.7034407211670898 0.809812091333627 0.8220807646430768 0.8233264312828161 0.8234511867616823 0.8234637215187688 0.8234648964247573 0.8234643495041574 0.8234598029904016 0.8244312792812458 0.8250041517749231 0.2696875097048694 1.3223930408048374e-05 1.3176663944089832e-05 -1.365351945865345e-15 0.14242424242424245 0.02690017914435632
0.012021856362942673 0.03645748213702628 0.29313325787036615 0.705450315030278 0.8100452410266147 0.8221044517433715 0.8233288037720685 0.8234514240484672 0.8234637452478254 0.8234648987976629 0.82346434974145 0.8234598030141309 0.8244312792836157 0.8250041517751618 0.2696875097048899 1.3223930410141179e-05 1.3176663944299146e-05 -1.3444238576419661e-15 0.14525252525252527 0.030227424791928574
0.017816382716428388 0.04376985994375867 0.3011830418755734 0.7075435839355088 0.8102878952185706 0.8221291023982502 0.8233312727498385 0.8234516709854367 0.8234637699419127 0.8234649012670723 0.8234643499883931 0.8234598030388258 0.8244312792860824 0.8250041517754105 0.26968750970491195 1.322393041235308e-05 1.3176663944520376e-05 -1.3223047092047049e-15 0.1480808080808081 0.033911915863136986
0.023967818264059457 0.05154692911547694 0.30955035363220484 0.7096939946068281 0.8105366702763436 0.8221543692552057 0.823333803388937 0.8234519240889496 0.8234637952526576 0.8234649037981479 0.8234643502415049 0.823459803064138 0.8244312792886086 0.8250041517756639 0.2696875097049352 1.3223930414683898e-05 1.3176663944753476e-05 -1.2989962767950868e-15 0.15090909090909094 0.03798470015984118
0.030378486591617578 0.05975558653963263 0.3183030741306781 0.7119337546937408 0.8107956807050976 0.8221806747600007 0.8233364380463943 0.8234521875958372 0.8234638216037544 0.8234649064332598 0.8234643505050214 0.8234598030904915 0.8244312792912392 0.8250041517759268 0.2696875097049597 1.3223930417129208e-05 1.3176663944998004e-05 -1.2745429254244652e-15 0.15373737373737376 0.042478608202051425
0.03696246387234474 0.06837915017841352 0.327529744267777 0.7142965742557288 0.8110690181620324 0.822208436482009 0.8233392185645414 0.8234524656911864 0.8234638494137199 0.8234649092142586 0.8234643507831271 0.823459803118304 0.8244312792940158 0.8250041517762032 0.2696875097049853 1.322393041968515e-05 1.3176663945253606e-05 -1.2489832279986234e-15 0.15656565656565657 0.047428245011722416
0.04366713828814324 0.07741199268699456 0.3372574842970686 0.7167870667595444 0.8113571281062228 0.8222376986245543 0.8233421493600528 0.8234527588166273 0.8234638787267172 0.8234649121455607 0.8234643510762634 0.8234598031476198 0.8244312792969419 0.8250041517764939 0.2696875097050122 1.3223930422350512e-05 1.3176663945520168e-05 -1.2223293161679476e-15 0.15939393939393942 0.052869965915705405
0.05047040712323096 0.08684875378430916 0.34745408174678344 0.7193885628240728 0.8116579102812551 0.8222682460139582 0.8233452088631392 0.8234530648146561 0.8234639093269911 0.8234649152055908 0.8234643513822725 0.8234598031782228 0.8244312792999968 0.825004151776797 0.2696875097050404 1.322393042512433e-05 1.3176663945797574e-05 -1.194590740524141e-15 0.16222222222222224 0.05884183472410443
0.057393136109994636 0.09670277721296272 0.3580926170110339 0.7220890309185098 0.8119698803042954 0.8222999268414348 0.8233483818585396 0.8234533821634034 0.8234639410623512 0.8234649183791289 0.8234643516996332 0.8234598032099603 0.8244312793031651 0.8250041517771108 0.26968750970506966 1.3223930428004746e-05 1.3176663946085633e-05 -1.1657862153809155e-15 0.16505050505050506 0.06538356265579351
0.06451883210316328 0.10702841084338838 0.36919161315621435 0.7248952492902182 0.812293958210004 0.822332836292252 0.8233516778975611 0.8234537118183287 0.8234639740283475 0.823464921675729 0.8234643520293008 0.8234598032429286 0.8244312793064565 0.825004151777436 0.26968750970509975 1.3223930430992367e-05 1.3176663946384407e-05 -1.1359096977148674e-15 0.1678787878787879 0.07253642642214556
0.07196172678214464 0.11788309978611444 0.3807532258848316 0.7278026295949978 0.8126294599398458 0.8223669030334697 0.823355089816791 0.8234540530627885 0.8234640081533138 0.8234649250882256 0.8234643523705569 0.8234598032770569 0.8244312793098637 0.8250041517777724 0.26968750970513095 1.3223930434087598e-05 1.3176663946693927e-05 -1.1049572038048278e-15 0.17070707070707072 0.08034316394525738
0.07985637748823626 0.12932260602325235 0.39278654020362114 0.7308135563751228 0.8129766537703459 0.822402154170575 0.8233586203295087 0.8234544061681379 0.8234640434643845 0.8234649286193325 0.8234643527236734 0.8234598033123706 0.8244312793133894 0.8250041517781207 0.2696875097051633 1.3223930437288155e-05 1.3176663947013963e-05 -1.072951604270473e-15 0.17353535353535354 0.08884784628008259
0.08836601167781447 0.1414023097167901 0.4052892436958294 0.7339332347005574 0.8133363669374056 0.8224386764838694 0.8233622781555614 0.8234547720067819 0.8234640800488048 0.8234649322777761 0.8234643530895243 0.8234598033489572 0.8244312793170433 0.8250041517784827 0.2696875097051964 1.3223930440592157e-05 1.3176663947344341e-05 -1.0399117486489801e-15 0.1763636363636364 0.09809572443261584
0.09768287283114879 0.15416760694886802 0.41817677099591344 0.7371307246754686 0.8137047884646611 0.8224760801940525 0.8233660242283832 0.8234551466711753 0.8234641175158113 0.823464936024479 0.8234643534642014 0.823459803386426 0.8244312793207852 0.8250041517788542 0.2696875097052299 1.3223930444001734e-05 1.317666394768527e-05 -1.0058162767847364e-15 0.1791919191919192 0.10813304992001725
0.10804673463376348 0.16770703937247683 0.4313962791526999 0.7403851788450652 0.8140793507702855 0.8225141027260034 0.8233698322311074 0.8234555275290358 0.8234641556021698 0.8234649398331171 0.8234643538450717 0.8234598034245131 0.8244312793245894 0.825004151779232 0.26968750970526406 1.322393044752031e-05 1.3176663948037084e-05 -9.706307568901374e-16 0.18202020202020203 0.11900686810435367
0.11972700919710172 0.18216447095902258 0.44498699708628087 0.7437119242665241 0.8144620736336621 0.8225529522505958 0.8233737230443838 0.8234559166690667 0.8234641945167563 0.823464943724577 0.8234643542342236 0.8234598034634277 0.8244312793284763 0.8250041517796168 0.26968750970529914 1.3223930451151395e-05 1.3176663948400135e-05 -9.343199048821035e-16 0.18484848484848487 0.1307647835500717
0.13292930476267723 0.19763980160037314 0.458936870626503 0.747103155955293 0.814851965824444 0.8225925270636136 0.8233776864713959 0.8234563130713217 0.823464234157574 0.8234649476886575 0.8234643546306368 0.8234598035030674 0.8244312793324364 0.8250041517800082 0.2696875097053356 1.322393045489859e-05 1.31766639487748e-05 -8.968478479469078e-16 0.1876767676767677 0.14345469690653637
0.14776539998394628 0.21418263741279486 0.47320827003894606 0.7505400607289264 0.815246631467438 0.8226325812832086 0.823381697859628 0.8234567142699045 0.8234642742780272 0.8234649517007009 0.8234643550318457 0.8234598035431868 0.8244312793364461 0.8250041517804032 0.26968750970537303 1.3223930458764038e-05 1.317666394916129e-05 -8.581933292573153e-16 0.1905050505050505 0.15712451310055095
0.16426360527521416 0.23183445066967817 0.4878439127841586 0.7540354306666686 0.815647664839215 0.8226732783298552 0.8233857735921118 0.8234571219035287 0.823464315041992 0.823464955777095 0.8234643554394891 0.8234598035839523 0.8244312793405204 0.8250041517808033 0.26968750970541094 1.322393046274608e-05 1.317666394955943e-05 -8.183728028780506e-16 0.19333333333333336 0.1718218209387186
0.18232840211291923 0.25057079281264777 0.5028854644423583 0.7576005856409584 0.8160563386219415 0.8227147469270115 0.8233899265557545 0.8234575372610307 0.8234643565783522 0.8234649599307291 0.8234643558548562 0.8234598036254919 0.8244312793446726 0.8250041517812101 0.26968750970544997 1.3223930466831475e-05 1.3176663949967904e-05 -7.775187233529752e-16 0.19616161616161618 0.1875935445642037
0.2018336530611673 0.2703607450602983 0.518384030350962 0.7612504694496288 0.8164743863229242 0.8227571631461484 0.8233941743852853 0.8234579621061595 0.8234643990634826 0.8234649641792412 0.8234643562797117 0.8234598036679801 0.8244312793489204 0.8250041517816239 0.2696875097054896 1.3223930471002671e-05 1.3176663950384964e-05 -7.358068072969273e-16 0.198989898989899 0.204485567584609
0.22272856708858516 0.29122757974750757 0.5343908343733219 0.7649992376229541 0.8169034982363776 0.8228006993340766 0.8233985343492463 0.8234583981661092 0.8234644426701077 0.8234649685399016 0.8234643567157823 0.8234598037115894 0.8244312793532793 0.8250041517820497 0.26968750970553035 1.3223930475251236e-05 1.3176663950809765e-05 -6.933211091122394e-16 0.20181818181818184 0.22254233108434576
0.2450321753631665 0.3132161958045643 0.5508915035840771 0.7688367589303126 0.8173423901937777 0.8228452238293009 0.8234029932484045 0.823458844120625 0.8234644872662005 0.8234649729995068 0.8234643571617467 0.8234598037561873 0.8244312793577377 0.8250041517824878 0.26968750970557226 1.3223930479579581e-05 1.3176663951242548e-05 -6.500375871500241e-16 0.2046464646464647 0.24180640715239687
0.26881180507746594 0.33639635317230315 0.5678593929406746 0.7727481434671807 0.8177892124229353 0.8228905473944808 0.8234075321156633 0.82345929807256 0.8234645326620427 0.8234649775390877 0.8234643576157081 0.8234598038015845 0.8244312793622768 0.8250041517829351 0.26968750970561517 1.3223930483994668e-05 1.3176663951684001e-05 -6.058867657839206e-16 0.20747474747474748 0.2623180499904048
0.2941384396822653 0.3608585698601877 0.5853244854913393 0.7767379261447982 0.8182444794514192 0.8229367222789259 0.8234121561841575 0.8234597605453118 0.8234645789099735 0.8234649821638775 0.82346435807819 0.8234598038478347 0.8244312793669002 0.8250041517833914 0.26968750970565875 1.3223930488499902e-05 1.317666395213446e-05 -5.608346126773782e-16 0.21030303030303032 0.2841147271115551
0.32097768130342663 0.3866160656108928 0.6033114656243355 0.7808127878071294 0.8187089606765 0.8229838265361498 0.8234168732704708 0.8234602323206514 0.8234646260881706 0.8234649868816932 0.8234643585499742 0.8234598038950146 0.8244312793716166 0.8250041517838556 0.26968750970570254 1.3223930493088417e-05 1.3176663952593237e-05 -5.149496473560773e-16 0.21313131313131317 0.3072306335920997
0.34915861243328267 0.4135608698237103 0.6217871144575364 0.7849689229037307 0.8191822998275748 0.8230318249418285 0.823421679856414 0.823460713046803 0.8234646741614595 0.8234649916890168 0.8234643590307106 0.8234598039430903 0.8244312793764238 0.8250041517843274 0.2696875097057466 1.322393049775186e-05 1.3176663953059504e-05 -4.683154393356684e-16 0.21595959595959596 0.33169619278835544
0.37841630897343365 0.4414895262353635 0.6406490815513263 0.7891839693175385 0.8196619055440862 0.8230804540877891 0.8234265495575754 0.8234612000848874 0.8234647228659474 0.8234649965594618 0.8234643595177596 0.8234598039917982 0.8244312793812945 0.8250041517848048 0.269687509705791 1.3223930502485826e-05 1.3176663953532837e-05 -4.2097609516212674e-16 0.2187878787878788 0.35753754737579346
0.4085177776595164 0.4702314833735621 0.6598370737337511 0.79345046026134 0.8201470500977299 0.8231296415710484 0.8234314751375953 0.8234616927113099 0.8234647721292722 0.8234650014857922 0.8234643600103968 0.8234598040410649 0.8244312793862186 0.8250041517852869 0.2696875097058359 1.3223930507281535e-05 1.3176663954012349e-05 -3.7301933884218955e-16 0.22161616161616166 0.3847760449961862
0.4393111478914784 0.49967826764917317 0.6793140492861984 0.7977641605862226 0.8206373187603537 0.8231793460319797 0.8234364524616604 0.8234621905126005 0.823464821910088 0.8234650064638716 0.8234643605082094 0.823459804090848 0.8244312793911941 0.8250041517857749 0.26968750970588146 1.3223930512130753e-05 1.3176663954497223e-05 -3.245273793909776e-16 0.22444444444444447 0.4134277232061233
0.47075696007296214 0.5297994089625822 0.6990485662215884 0.8021169207197891 0.8211317762663339 0.8232294725903514 0.8234414720280484 0.823462692538449 0.823464872113363 0.8234650114841974 0.8234643610102479 0.823459804141053 0.8244312793962114 0.8250041517862686 0.26968750970592803 1.3223930517048085e-05 1.3176663954988915e-05 -2.7535436272367917e-16 0.2272727272727273 0.44350279879763366
0.5028541129021432 0.560592004814917 0.7190145605594621 0.806498394114459 0.8216291519535037 0.8232798913627173 0.8234465208196982 0.8234631974868614 0.8234649226088929 0.8234650165337483 0.8234643615152071 0.8234598041915497 0.824431279401256 0.8250041517867652 0.2696875097059748 1.3223930522040406e-05 1.3176663955488107e-05 -2.2543143137197746e-16 0.23010101010101014 0.4750051669012281
0.5356329634149882 0.5920970912690173 0.739253296956435 0.8109172979395524 0.8221304315570239 0.8233307022650591 0.8234516088418791 0.8234637063585013 0.8234649734967489 0.8234650216225332 0.82346436202409 0.8234598042424394 0.8244312794063415 0.8250041517872657 0.2696875097060217 1.3223930527083772e-05 1.3176663955992405e-05 -1.7499812260650956e-16 0.23292929292929296 0.507931915575413
0.5691487782352197 0.6243664493899559 0.7598175263307968 0.8153855869208619 0.8226369615366582 0.8233820416380361 0.8234567497458105 0.823464220518664 0.823465024913461 0.8234650267642029 0.8234643625382609 0.8234598042938572 0.8244312794114805 0.8250041517877718 0.2696875097060691 1.3223930532151215e-05 1.3176663956499154e-05 -1.2432403034465319e-16 0.23575757575757578 0.5422728618267852
0.6034376517617001 0.6573872658229593 0.7806784802941594 0.8198959211240853 0.8231478906019604 0.8234338229869187 0.8234619348681356 0.8234647391008757 0.8234650767723801 0.8234650319500934 0.8234643630568527 0.8234598043457158 0.8244312794166644 0.82500415178828 0.2696875097061161 1.322393053723737e-05 1.3176663957007791e-05 -7.3462680472497e-17 0.23858585858585862 0.5780101151836913
0.6385625185013697 0.6911312901131162 0.8017657297633826 0.8244316176339059 0.8236613285689866 0.8234858547857468 0.8234671450308588 0.8234652601870821 0.8234651288816988 0.8234650371610247 0.8234643635779495 0.8234598043978261 0.8244312794218739 0.8250041517887909 0.2696875097061635 1.3223930542368772e-05 1.3176663957520937e-05 -2.2149006911936917e-17 0.24141414141414144 0.6151176750570743
0.6746343253406372 0.7256171220494819 0.8230590463758635 0.8289892284079441 0.8241769160895316 0.8235381009635103 0.8234723766255274 0.8234657834164238 0.823465181205329 0.8234650423933859 0.8234643641011883 0.8234598044501495 0.8244312794271056 0.8250041517893045 0.269687509706211 1.3223930547554124e-05 1.317666395803947e-05 2.9704324176508494e-17 0.24424242424242426 0.653561068158111
0.7117404080454459 0.760854162481533 0.8445549663288993 0.8335699597192706 0.8246948284397837 0.8235905797095611 0.8234776314778296 0.8234663089715366 0.8234652337615359 0.8234650476490046 0.823464364626753 0.8234598045027053 0.82443127943236 0.8250041517898195 0.26968750970625854 1.3223930552786377e-05 1.3176663958562705e-05 8.202664331396953e-17 0.2470707070707071 0.6932970321978877
0.7498951125173878 0.7967874468223057 0.8662074303087117 0.8381638435670911 0.8252139201764943 0.8236431747312302 0.8234828979407106 0.8234668356875382 0.8234652864338305 0.8234650529162311 0.8234643651534781 0.8234598045553778 0.8244312794376245 0.8250041517903358 0.2696875097063062 1.3223930558051807e-05 1.3176663959089261e-05 1.3468057865972694e-16 0.24989898989898993 0.7342732519650447
0.7891434988686444 0.8333952329817116 0.8879895791572796 0.8427653290169969 0.8257335502540453 0.823695820872528 0.8234881694878231 0.8234673629116843 0.8234653391569384 0.8234650581885374 0.8234643656807121 0.8234598046081021 0.8244312794428943 0.8250041517908535 0.269687509706354 1.3223930563325058e-05 1.31766639596166e-05 1.8741250053206638e-16 0.25272727272727274 0.7764281536593717
0.8296195603844417 0.8707312274117157 0.9099000755507958 0.8473750931751035 0.8262538553815932 0.8237485327253693 0.823493447587855 0.8234678907909387 0.8234653919455539 0.8234650634673933 0.8234643662086012 0.8234598046608929 0.824431279448172 0.8250041517913711 0.2696875097064017 1.322393056863551e-05 1.3176663960147666e-05 2.4051650442893674e-16 0.2555555555555556 0.8196907630503933
0.8714515741012323 0.908861387728868 0.9319391448270642 0.8519912030068548 0.826774605264111 0.8238012868663771 0.8234987298945023 0.8234684190906312 0.8234654447762106 0.8234650687504538 0.8234643667369114 0.8234598047137258 0.8244312794534547 0.8250041517918894 0.2696875097064496 1.3223930573993797e-05 1.3176663960683533e-05 2.940988051985486e-16 0.2583838383838384 0.8639806326290527
0.9147116835483436 0.9478371553119977 0.9541147835411036 0.8566105128727952 0.8272953397402496 0.8238540355050986 0.8235040116105996 0.8234689473308643 0.8234654976009173 0.8234650740329207 0.8234643672651631 0.8234598047665533 0.8244312794587364 0.8250041517924096 0.269687509706498 1.3223930579360632e-05 1.3176663961220257e-05 3.47766626961127e-16 0.26121212121212123 0.9092078424280602
0.9593841435399197 0.987654108271353 0.9764196301070488 0.8612272396764356 0.8278153116976779 0.8239067019205085 0.8235092850435731 0.8234694747421764 0.8234655503427242 0.8234650793070998 0.8234643677925859 0.8234598048192963 0.8244312794640101 0.8250041517929287 0.26968750970654565 1.322393058468872e-05 1.3176663961753136e-05 4.010470566506865e-16 0.2640404040404041 0.9552730786042611
1.0053410880981972 1.0282118092237094 0.998804325245698 0.8658299444455362 0.8283331995235677 0.8239591518827917 0.8235145367494221 0.8234699999799575 0.8234656028671706 0.8234650845595457 0.8234643683178355 0.8234598048718222 0.8244312794692639 0.8250041517934459 0.2696875097065929 1.3223930589953502e-05 1.3176663962279675e-05 4.536943968077371e-16 0.2668686868686869 1.0020677932081066
1.0524061957332362 1.0693706293151695 1.0212198492713047 0.8704126476414699 0.8288483990213472 0.8240113248958439 0.8235197606777427 0.8234705224391582 0.8234656551137532 0.8234650897842045 0.8234643688403054 0.8234598049240718 0.8244312794744917 0.8250041517939599 0.2696875097066397 1.3223930595160317e-05 1.317666396280043e-05 5.057619853031428e-16 0.26969696969696977 1.0494744478159952
1.100358730595385 1.1109563448915645 1.043611992779428 0.8749726208574677 0.8293608052330015 0.8240632126483436 0.8235249560198723 0.8234710420391379 0.823465707074408 0.823465094980269 0.8234643693599166 0.8234598049760352 0.8244312794796897 0.82500415179447 0.26968750970668615 1.3223930600333232e-05 1.3176663963317822e-05 5.574905588931578e-16 0.27252525252525256 1.0973668428777472
1.1489117954355366 1.1527401236927233 1.065879077010554 0.8794904249567799 0.8298682178006682 0.824114592034904 0.8235301004339637 0.8234715565453984 0.8234657585256817 0.823465100125395 0.8234643698744354 0.8234598050274892 0.8244312794848365 0.8250041517949762 0.26968750970673216 1.3223930605435243e-05 1.3176663963828105e-05 6.085101727984904e-16 0.27535353535353535 1.1456105337420348
1.1978329934147207 1.194544337181252 1.0879321964321291 0.8839467083926605 0.8303684234551754 0.824165238490612 0.8235351714306162 0.8234720637086682 0.8234658092426433 0.8234651051970908 0.8234643703816096 0.823459805078208 0.8244312794899096 0.825004151795476 0.26968750970677746 1.3223930610424233e-05 1.3176663964327062e-05 6.583996517732371e-16 0.2781818181818182 1.1940633333770143
1.24704532434511 1.2363350118837964 1.109758337334364 0.8883381007348503 0.8308610491759761 0.8242151143771697 0.8235401652426837 0.8234725631522009 0.823465859187618 0.8234651101915902 0.8234643708810633 0.8234598051281545 0.8244312794949047 0.8250041517959675 0.269687509706822 1.322393061529245e-05 1.3176663964813957e-05 7.07081516521747e-16 0.28101010101010104 1.2425759008129473
1.2965252783865662 1.278135099139215 1.1313791799684214 0.8926669183494268 0.8313462939081421 0.8242642391216928 0.8235450838080287 0.823473055069734 0.8234659083799806 0.8234651151108294 0.8234643713729926 0.823459805177349 0.8244312794998259 0.8250041517964516 0.26968750970686495 1.3223930620043011e-05 1.3176663965289095e-05 7.545868964172765e-16 0.2838383838383839 1.2909924133106976
1.346147328934227 1.3198928629655013 1.1527999330180259 0.8969358182376604 0.8318244700742874 0.8243126444677784 0.8235499303060524 0.8234735397792587 0.8234659568515296 0.8234651199579868 0.823464371857712 0.8234598052258224 0.8244312795046765 0.8250041517969298 0.2696875097069067 1.3223930624693035e-05 1.3176663965754177e-05 8.010869970217526e-16 0.28666666666666674 1.339151319218174
1.395626382662043 1.3614335477673185 1.173991181576944 0.901146128651349 0.8322958881118463 0.8243603636827372 0.8235547080862672 0.8234740176159536 0.8234660046357849 0.823465124736416 0.8234643723355584 0.8234598052736082 0.8244312795094576 0.8250041517974022 0.26968750970694727 1.322393062927322e-05 1.3176663966212263e-05 8.468885850073503e-16 0.2894949494949495 1.386886167430618
1.444584762552436 1.402513346363858 1.1948991932650297 0.9052925375918244 0.8327600201291089 0.8244073439654807 0.8235594118683732 0.8234744880517872 0.8234660516799437 0.8234651294408366 0.8234643728060054 0.8234598053206539 0.8244312795141637 0.8250041517978662 0.26968750970698674 1.3223930633794432e-05 1.3176663966664446e-05 8.921004390245762e-16 0.2923232323232323 1.4340265083351853
1.492674772842817 1.4429202443620992 1.2154967698752168 0.9093753370998399 0.833216982096818 0.8244535979420955 0.8235640429254658 0.8234749512141755 0.8234660979967485 0.8234651340725221 0.8234643732691773 0.8234598053669717 0.8244312795187987 0.8250041517983224 0.2696875097070257 1.3223930638271461e-05 1.3176663967112223e-05 9.368705081303733e-16 0.29515151515151516 1.480398860111143
1.539615050809505 1.4824889896740778 1.235776350822193 0.9133981957567932 0.8336672478426297 0.8244991741827945 0.8235686061265588 0.8234754075901375 0.8234661436349022 0.8234651386363419 0.8234643737255614 0.8234598054126112 0.8244312795233643 0.825004151798771 0.26968750970706434 1.3223930642717504e-05 1.31766639675569e-05 9.813307229192835e-16 0.297979797979798 1.5258277332900199
1.585129611481983 1.521026789506945 1.2556903714849064 0.9173563477104181 0.8341103843332847 0.8245440300067988 0.8235730972100386 0.8234758567535766 0.8234661885517955 0.8234651431280353 0.8234643741747322 0.8234598054575295 0.8244312795278569 0.8250041517992135 0.2696875097071022 1.3223930647123372e-05 1.3176663967997588e-05 1.0253891469804576e-15 0.30080808080808086 1.570136705570817
1.6288690695889283 1.5582273324583225 1.2750763168379229 0.9212151231471324 0.834542449100406 0.8245877656510604 0.8235774761435568 0.823476294700697 0.8234662323470436 0.8234651475075643 0.8234643746126857 0.8234598055013274 0.8244312795322366 0.8250041517996451 0.2696875097071387 1.3223930651419137e-05 1.3176663968427272e-05 1.0683462487476139e-15 0.3036363636363637 1.6131495380492407
