xplot yplot Bspline_fit Pspline_fit SCP_spline_fit
0.1 0.0038609082724554255 0.006942091296539554 -0.031286429604438816 -0.06383745103870335
0.10070070070070071 0.003998376470810183 -0.008982422044461036 -0.03537982503844466 -0.06278726051699042
0.1014014014014014 0.004140332658994905 -0.02372732527303867 -0.0391776564474426 -0.061693357286272565
0.1021021021021021 0.004286907803511525 -0.03732468941268194 -0.04268617484559828 -0.060557299290534515
0.10280280280280281 0.0044382361292579844 -0.04980658548687869 -0.0459116312470771 -0.05938064447376106
0.10350350350350351 0.004594455181232002 -0.06120508451911705 -0.048860276666044554 -0.05816495077993697
0.1042042042042042 0.004755705886757467 -0.07155225753288474 -0.05153836211666601 -0.056911776153047
0.10490490490490491 0.004922132618214581 -0.0808801755516706 -0.053952138613107145 -0.05562267853707591
0.10560560560560561 0.005093883256253867 -0.08922090959896234 -0.05610785716953332 -0.05429921587600845
0.10630630630630632 0.00527110925347307 -0.09660653069824818 -0.058011768800110025 -0.05294294611382944
0.10700700700700701 0.005453965698535158 -0.10306910987301601 -0.05967012451900272 -0.051555427194523606
0.10770770770770771 0.005642611380704248 -0.10864071814675424 -0.061089175340376965 -0.0501382170620757
0.10840840840840842 0.005837208854775226 -0.11335342654295089 -0.06227517227839819 -0.04869287366047051
0.10910910910910912 0.0060379245063721144 -0.11723930608509411 -0.06323436634723185 -0.04722095493369279
0.10980980980980981 0.0062449286175885015 -0.12033042779667177 -0.06397300856104345 -0.04572401882572733
0.11051051051051052 0.0064583954329426735 -0.12265886270117235 -0.06449734993399849 -0.044203623280558865
0.11121121121121122 0.006678503225618656 -0.12425668182208369 -0.06481364148026242 -0.042661326242172164
0.11191191191191192 0.006905434363963386 -0.12515595618289413 -0.06492813421400073 -0.041098685654552
0.11261261261261261 0.0071393753782088105 -0.12538875680709152 -0.0648470791493789 -0.039517259461683156
0.11331331331331332 0.007380517027386608 -0.12498715471816416 -0.06457672730056242 -0.03791860560755035
0.11401401401401402 0.007629054366402215 -0.12398322093960015 -0.06412332968171676 -0.03630428203613839
0.11471471471471473 0.007885186813233002 -0.12240902649488758 -0.06349313730700741 -0.03467584669143201
0.11541541541541542 0.00814911821621481 -0.12029664240751457 -0.06269240119059982 -0.03303485751741603
0.11611611611611612 0.008421056921379526 -0.11767813970096919 -0.0617273723466595 -0.03138287245807513
0.11681681681681683 0.008701215839804868 -0.11458558939873964 -0.06060430178935193 -0.02972144945739414
0.11751751751751752 0.008989812514936633 -0.11105106252431399 -0.059329440532842594 -0.028052146459357823
0.11821821821821822 0.009287069189842215 -0.10710663010118032 -0.05790903959129694 -0.026376521407950902
0.11891891891891893 0.009593212874352549 -0.10278436315282674 -0.05634934997888047 -0.024696132247158158
0.11961961961961963 0.009908475412048905 -0.09811633270274148 -0.05465662270975866 -0.02301253692096437
0.12032032032032033 0.01023309354704909 -0.09313460977441256 -0.05283710879809699 -0.0213272933733543
0.12102102102102102 0.010567308990546588 -0.08787126539132814 -0.05089705925806098 -0.019641959548312736
0.12172172172172173 0.010911368487054466 -0.08235837057697627 -0.04884272510381603 -0.01795809338982439
0.12242242242242243 0.011265523880304912 -0.07662799635484509 -0.04668035734952766 -0.01627725284187405
0.12312312312312312 0.011630032178753726 -0.07071221374842285 -0.0444162070093614 -0.014600995848446518
0.12382382382382383 0.012005155620637538 -0.06464309378119742 -0.04205652509748264 -0.012930880353526495
0.12452452452452453 0.012391161738530273 -0.058452707476657054 -0.0396075626280569 -0.011268464301098773
0.12522522522522522 0.012788323423344256 -0.05217312585828999 -0.037075570615249714 -0.009615305635148159
0.12592592592592594 0.013196918987719556 -0.045836419949583956 -0.03446680007322642 -0.007972962299659315
0.12662662662662663 0.01361723222874382 -0.03947466077402758 -0.031787502016152686 -0.00634299223861714
0.12732732732732732 0.014049552489944068 -0.033119919355108725 -0.029043927458193897 -0.0047269533960063274
0.12802802802802804 0.014494174722489513 -0.026804266716315216 -0.026242327413515412 -0.0031264037158115748
0.12872872872872873 0.014951399545544 -0.02055977388113571 -0.023388952896282938 -0.001542901142017784
0.12942942942942945 0.015421533305705056 -0.01441851187305783 -0.020490054920661745 2.199638139040866e-05
0.13013013013013014 0.015904888135464635 -0.008412551715570156 -0.01755188450081753 0.0015667309104281137
0.13083083083083083 0.016401782010626174 -0.002573964432160576 -0.014580692650915661 0.0030897445011106306
0.13153153153153155 0.016912538806610537 0.003065178953683037 -0.01158273038512149 0.004589479209453254
0.13223223223223224 0.017437488353582314 0.008474071117804911 -0.008564177788565787 0.006064434961437264
0.13293293293293296 0.017976966490327005 0.013641511344679474 -0.005530114464806267 0.007514009549924892
0.13363363363363365 0.01853131511680725 0.01857175723446986 -0.0024847523716047364 0.008938308667341566
0.13433433433433434 0.019100882245326592 0.023269485703140268 0.0005677200686740203 0.010337457208300111
0.13503503503503506 0.01968602205022621 0.02773937366665489 0.0036231144336652636 0.011711580067413355
0.13573573573573575 0.020287094916040117 0.03198609804097738 0.006677242301003819 0.013060802139293951
0.13643643643643644 0.02090446748403288 0.036014335742071926 0.009725915248324958 0.014385248318554734
0.13713713713713716 0.021538512697041743 0.039828763685902685 0.012764944853263875 0.015685043499808517
0.13783783783783785 0.022189609842545307 0.043434058788433386 0.01579014269345547 0.01696031257766797
0.13853853853853854 0.022858144593878516 0.04683489796562815 0.018797320346534925 0.01821118044674591
0.13923923923923925 0.023544509049513596 0.05003595813345116 0.021782289390137516 0.019437772001655168
0.13993993993993994 0.024249101770324247 0.05304191620786613 0.0247408614018981 0.020640212137008403
0.14064064064064064 0.024972327814751075 0.05585744910483724 0.027668847959451903 0.02181862574741844
0.14134134134134135 0.02571459877178311 0.058487233740328576 0.03056206064043415 0.0229731377274981
0.14204204204204204 0.026476332791671147 0.06093594703030393 0.03341631102247972 0.02410387297186005
0.14274274274274276 0.027257954614286733 0.06320826589072755 0.03622741068322394 0.02521095637511716
0.14344344344344345 0.028059895595039352 0.06530886723756321 0.0389911712003017 0.026294512831882097
0.14414414414414417 0.028882593728265033 0.06724242798677514 0.041703404151348336 0.027354667236767737
0.14484484484484486 0.0297264936679964 0.06901362505432715 0.04435992111399874 0.028391544484386758
0.14554554554554555 0.030592046746026107 0.07062713535618337 0.046956533665888096 0.029405269469351958
0.14624624624624627 0.03147971098717234 0.07208763580830785 0.04948905338465169 0.030395967086276173
0.14694694694694696 0.0323899511216563 0.07339980332666449 0.051953291847924354 0.03136376222977207
0.14764764764764765 0.03332323859449983 0.07456831482721732 0.05434506063334134 0.03230877979445247
0.14834834834834837 0.034280051571851156 0.07559784722593046 0.05666017131853783 0.033231144674930185
0.14904904904904906 0.035260874944146064 0.07649307743876779 0.05889443548114875 0.0341309817658179
0.14974974974974975 0.036266200326011876 0.07725868238169337 0.06104366469880931 0.035008415961728434
0.15045045045045047 0.037296526052820016 0.07789933897067125 0.0631036705491547 0.03586357215727458
0.15115115115115116 0.03835235717379398 0.07841972412166537 0.06507026460981985 0.03669657524706903
0.15185185185185185 0.03943420544157849 0.07882451475063976 0.06693925845843998 0.03750755012572462
0.15255255255255257 0.040542589298175266 0.07911838777355847 0.06870646367265025 0.038296621687854124
0.15325325325325326 0.041678033857151034 0.07930602010638549 0.07036769183008564 0.039063914828070256
0.15395395395395395 0.04284107088202382 0.07939208866508478 0.07191875450838128 0.039809554440985814
0.15465465465465467 0.04403223876073204 0.07938127036562045 0.07335546328517242 0.040533665421213616
0.15535535535535536 0.04525208247609268 0.07927824212395644 0.07467362973809401 0.04123637266336636
0.15605605605605607 0.04650115357215438 0.07908768085605675 0.07586906544478123 0.04191780106205686
0.15675675675675677 0.04778001011635024 0.07881426347788545 0.07693758198286917 0.042578075511897864
0.15745745745745748 0.049089216657358554 0.07846266690540649 0.07787499092999295 0.04321732090750215
0.15815815815815817 0.05042934417857595 0.07803756805458391 0.07867710386378764 0.04383566214348248
0.15885885885885886 0.051800970047112115 0.07754364384138174 0.0793397323618884 0.04443322411445163
0.15955955955955958 0.05320467795821224 0.07698557118176393 0.07985868800193034 0.04501013171502239
0.16026026026026027 0.054641057875016295 0.07636802699169457 0.08022978236154854 0.04556650983980749
0.16096096096096096 0.05611070596356469 0.07569568818713761 0.08044882701837808 0.04610248338341972
0.16166166166166168 0.057614224522959376 0.07497323168405703 0.08051163355005414 0.04661817724047186
0.16236236236236237 0.05915222191059148 0.07420533439841698 0.08041401353421182 0.047113716305576675
0.16306306306306306 0.06072531246234882 0.07339667324618135 0.08015177854848618 0.047589225473346916
0.16376376376376378 0.062334116407713955 0.07255192769628124 0.07972075958539583 0.048044836454927
0.16446446446446447 0.06397925977966909 0.07167646811437169 0.07912204179030198 0.04848252568532782
0.16516516516516516 0.06566137431932316 0.07077728727670504 0.07836904846701916 0.04890860150539749
0.16586586586586588 0.0673810973751772 0.06986161059866162 0.07747697210061937 0.049329993412427
0.1665665665665666 0.06913907179694753 0.06893666349562168 0.07646100517617459 0.04975363090370728
0.16726726726726726 0.07093594582386684 0.06800967138296557 0.0753363401787569 0.05018644347652924
0.16796796796796798 0.07277237296738572 0.0670878596760734 0.07411816959343809 0.05063536062818388
0.1686686686686687 0.07464901188819695 0.0661784537903255 0.07282168590529021 0.05110731185596211
0.16936936936936936 0.07656652626751001 0.06528867914110223 0.07146208159938539 0.051609226657154866
0.17007007007007008 0.07852558467250437 0.06442576114378369 0.07005454916079538 0.05214803452905316
0.1707707707707708 0.08052686041588787 0.06359692521375021 0.06861428107459222 0.0527306649689479
0.1714714714714715 0.08257103140949794 0.06280939676638211 0.06715646982584803 0.05336404747413
0.17217217217217218 0.0846587800118769 0.06207040121705959 0.06569630789963464 0.054055111541890424
0.1728728728728729 0.08679079286975978 0.061387163981162896 0.06424898778102403 0.05481078666952017
0.1735735735735736 0.08896776075341392 0.06076691047407237 0.0628297019550883 0.05563800235431012
0.17427427427427428 0.09119037838577573 0.06021686611116821 0.06145364290689934 0.056543688093551224
0.174974974974975 0.09345934426532687 0.059744256307830694 0.060136003121529086 0.05753477338453449
0.17567567567567569 0.09577536048266028 0.05935630647944011 0.058891975084049634 0.0586181877245508
0.17637637637637638 0.09813913253068864 0.059060242041376686 0.0577367512795329 0.05980086061089112
0.1770770770770771 0.10055136910844827 0.058863288409020706 0.0566855241930508 0.06108972154084645
0.17777777777777778 0.10301278191845775 0.05877267099775242 0.05575348630967541 0.06249170001170763
0.17847847847847848 0.10552408545759413 0.0587956152229521 0.054955830114478674 0.06401372552076566
0.1791791791791792 0.10808599680144987 0.05893934650000003 0.05430774809253254 0.06566272756531158
0.1798798798798799 0.11069923538214121 0.05921109024427643 0.053824432728909036 0.06744563564263623
0.18058058058058057 0.11336452275953994 0.059618071871161575 0.05352107650868014 0.06936937925003042
0.1812812812812813 0.11608258238590728 0.060167516796035755 0.053412871916917785 0.07144088788478542
0.181981981981982 0.11885413936390617 0.06086665043427926 0.053515011438693985 0.07366709104419203
0.1826826826826827 0.12167992019798214 0.06172269820127225 0.05384268755908072 0.07605491822554106
0.1833833833833834 0.12456065253909887 0.06274288551239506 0.05441109276314992 0.07861129892612358
0.1840840840840841 0.12749706492282264 0.06393443778302797 0.055235419535973634 0.08134316264323063
0.1847847847847848 0.13048988650075294 0.06530458042855118 0.05633086036262378 0.08425743887415295
0.1854854854854855 0.13353984676530425 0.06686053886434497 0.05771260772817234 0.08736105711618156
0.1861861861861862 0.13664767526784286 0.0686095385057897 0.05939585411769142 0.09066094686660758
0.1868868868868869 0.13981410133019342 0.07055880476826548 0.0613957920162528 0.09416403762272169
0.1875875875875876 0.14303985374953135 0.07271556306715264 0.06372761390892855 0.09787725888181495
0.1882882882882883 0.1463256604966825 0.07508703881783156 0.06640651228079072 0.10180754014117852
0.188988988988989 0.1496722484078573 0.07768045743568229 0.06944767961691115 0.10596181089810291
0.1896896896896897 0.15308034286985328 0.08050304433608521 0.0728663084023619 0.11034700064987935
0.1903903903903904 0.1565506674987605 0.08356202493442065 0.07667759112221503 0.11497003889379888
0.1910910910910911 0.16008394381221477 0.0868646246460687 0.08089672026154227 0.11983785512715214
0.1917917917917918 0.1636808908952475 0.0904180688864097 0.08553888830541578 0.12495737884723024
0.1924924924924925 0.16734222505978402 0.09422958307082409 0.09061928773890768 0.13033553955132432
0.19319319319319322 0.17106865949785136 0.09830639261469198 0.09615311104708979 0.13597926673672514
0.1938938938938939 0.17486090392856055 0.1026557229333933 0.10215555071503366 0.1418954899007232
0.1945945945945946 0.17871966423893557 0.10728479944230898 0.10864179922781213 0.14809113854061035
0.19529529529529532 0.18264564211866144 0.11220084755681894 0.11562704907049678 0.15457314215367707
0.19599599599599601 0.18663953468884042 0.11741029270135325 0.12312353767491069 0.1613468986798694
0.1966966966966967 0.19070203412484157 0.12291310126492298 0.13111964371097856 0.16840544044032832
0.19739739739739742 0.19483382727333848 0.1287061160406927 0.13959220772803352 0.1757358197308452
0.1980980980980981 0.19903559526363632 0.13478615946789407 0.14851799509086533 0.18332504988025183
0.1987987987987988 0.20330801311339833 0.14115005398575936 0.1578737711642647 0.1911601442173808
0.19949949949949952 0.20765174932887995 0.14779462203352106 0.16763630131302273 0.19922811607106494
