xplot yplot Bspline_fit Pspline_fit SCP_spline_fit
0.14204204204204204 0.026476332791671147 0.15531704388587353 0.13792778899267846 0.047849504308856955
0.14274274274274276 0.027257954614286733 0.15269743387846194 0.13948324902649897 0.04954443248757741
0.14344344344344345 0.028059895595039352 0.14912403705824168 0.1400664165426268 0.05110702666203834
0.14414414414414417 0.028882593728265033 0.1446534738671426 0.1396486064573451 0.05253819112494276
0.14484484484484486 0.0297264936679964 0.1393423647470951 0.13820113368693682 0.053838830168993455
0.14554554554554555 0.030592046746026107 0.13324733014002896 0.13569531314768496 0.055009848086893326
0.14624624624624627 0.03147971098717234 0.12642499048787395 0.13210245975587237 0.05605214917134529
0.14694694694694696 0.0323899511216563 0.11893196623256068 0.12739388842778232 0.05696663771505213
0.14764764764764765 0.03332323859449983 0.11082487781601888 0.1215409140796977 0.057754218010716785
0.14834834834834837 0.034280051571851156 0.10216038379621233 0.11451491703348185 0.05841579652981743
0.14904904904904906 0.035260874944146064 0.09304124901530876 0.10636639413928725 0.05895491525496559
0.14974974974974975 0.036266200326011876 0.08370586222330317 0.09737856741533657 0.059382868654691646
0.15045045045045047 0.037296526052820016 0.07441742429667998 0.08787723549042162 0.059712369499536996
0.15115115115115116 0.03835235717379398 0.06543913611192488 0.0781881969933354 0.05995613056004299
0.15185185185185185 0.03943420544157849 0.05703419854552232 0.06863725055286976 0.06012686460675101
0.15255255255255257 0.040542589298175266 0.049465812473956886 0.059550194797816605 0.0602372844102025
0.15325325325325326 0.041678033857151034 0.04299717877371409 0.051252828356968906 0.06030010274093882
0.15395395395395395 0.04284107088202382 0.03789149832127845 0.04407094985911848 0.060328032369501364
0.15465465465465467 0.04403223876073204 0.034411971993134734 0.03833035793305739 0.0603337860664315
0.15535535535535536 0.04525208247609268 0.03281998261998927 0.03435512940274573 0.060330038927045165
0.15605605605605607 0.04650115357215438 0.03317930637790168 0.03228219503846281 0.06032537105886805
0.15675675675675677 0.04778001011635024 0.035181420700719244 0.03189589505365803 0.06032064745068951
0.15745745745745748 0.049089216657358554 0.03847658843236907 0.0329415368272263 0.06031587900446256
0.15815815815815817 0.05042934417857595 0.042715072416777806 0.0351644277380625 0.06031107662214021
0.15885885885885886 0.051800970047112115 0.04754713549787257 0.03830987516506159 0.06030625120567552
0.15955955955955958 0.05320467795821224 0.052623040519580465 0.04212318648711867 0.06030141365702148
0.16026026026026027 0.054641057875016295 0.05759305032582807 0.04634966908312842 0.06029657487813113
0.16096096096096096 0.05611070596356469 0.062107427760542545 0.05073463033198593 0.060291745770957486
0.16166166166166168 0.057614224522959376 0.06581643566765095 0.05502337761258629 0.0602869372374536
0.16236236236236237 0.05915222191059148 0.06837710952497147 0.05896493201627946 0.06028215990840956
0.16306306306306306 0.06072531246234882 0.06968283219293817 0.06243791358109785 0.060277414951733006
0.16376376376376378 0.062334116407713955 0.06991927574372105 0.06548121648709436 0.0602726918326486
0.16446446446446447 0.06397925977966909 0.06929023177598392 0.06814367059256769 0.06026797929091097
0.16516516516516516 0.06566137431932316 0.0679994918883907 0.07047410575581686 0.06026326606627469
0.16586586586586588 0.0673810973751772 0.0662508476796052 0.07252135183514091 0.060258540898494445
0.1665665665665666 0.06913907179694753 0.06424809074829126 0.07433423868883865 0.060253792527324795
0.16726726726726726 0.07093594582386684 0.06219501269311299 0.07596159617520887 0.060249009692520394
0.16796796796796798 0.07277237296738572 0.06029540511273391 0.07745225415255078 0.06024418113383584
0.1686686686686687 0.07464901188819695 0.05875305960581804 0.07885504247916314 0.06023929559102574
0.16936936936936936 0.07656652626751001 0.057771767771029346 0.08021879101334478 0.06023434180384473
0.17007007007007008 0.07852558467250437 0.0575553212070315 0.08159232961339484 0.06022930851204741
0.1707707707707708 0.08052686041588787 0.05830751151248851 0.08302448813761215 0.0602241844553884
0.1714714714714715 0.08257103140949794 0.060232130286064174 0.08456409644429558 0.06021895837362235
0.17217217217217218 0.0846587800118769 0.06353296912642231 0.08625998439174407 0.06021361900650383
0.1728728728728729 0.08679079286975978 0.06838825650359415 0.08815428120539012 0.06020815535654372
0.1735735735735736 0.08896776075341392 0.0746663028930637 0.09020788009570084 0.060202559611813485
0.17427427427427428 0.09119037838577573 0.08202924779599825 0.09232763253097379 0.060196826079558424
0.174974974974975 0.09345934426532687 0.09013550376668783 0.09441941306846033 0.06019094910533211
0.17567567567567569 0.09577536048266028 0.0986434833594214 0.09638909626541153 0.060184923034688115
0.17637637637637638 0.09813913253068864 0.10721159912848896 0.09814255667907874 0.060178742213180016
0.1770770770770771 0.10055136910844827 0.11549826362818037 0.09958566886671319 0.060172400986361334
0.17777777777777778 0.10301278191845775 0.12316188941278475 0.1006243073855661 0.06016589369978569
0.17847847847847848 0.10552408545759413 0.12986088903659204 0.10116434679288874 0.06015921469900663
0.1791791791791792 0.10808599680144987 0.135253675053892 0.10111166164593235 0.06015235832957773
0.1798798798798799 0.11069923538214121 0.13899866001897404 0.10037212650194817 0.06014531893705256
0.18058058058058057 0.11336452275953994 0.14075425648612766 0.0988516159181875 0.060138090866984656
0.1812812812812813 0.11608258238590728 0.14017887700964288 0.09645600445190146 0.060130668464927636
0.181981981981982 0.11885413936390617 0.1369309341438089 0.09309116666034128 0.060123046076435024
0.1826826826826827 0.12167992019798214 0.1306688404429158 0.08866297710075849 0.060115218047060444
0.1833833833833834 0.12456065253909887 0.12115866332171354 0.0831180688719165 0.060115245151619735
0.1840840840840841 0.12749706492282264 0.10876384714619981 0.07662924426885885 0.06017594879068776
0.1847847847847848 0.13048988650075294 0.09405386061111203 0.06944730718469519 0.060365587481816474
0.1854854854854855 0.13353984676530425 0.07759836572636686 0.061823134702400626 0.060752434227396
0.1861861861861862 0.13664767526784286 0.059967024501881044 0.05400760390495024 0.06140476202981653
0.1868868868868869 0.13981410133019342 0.041729498947573135 0.04625159187531998 0.062390843891468165
0.1875875875875876 0.14303985374953135 0.02345545107335968 0.0388059756964848 0.06377895281474102
0.1882882882882883 0.1463256604966825 0.00571454288915732 0.03192163245141986 0.06563736180202535
0.188988988988989 0.1496722484078573 -0.010923563595115343 0.025849439223100998 0.06803434385571115
0.1896896896896897 0.15308034286985328 -0.025889206369541756 0.020840273094503266 0.0710381719781886
0.1903903903903904 0.1565506674987605 -0.03861272342420505 0.017145011148601924 0.074717119171848
0.1910910910910911 0.16008394381221477 -0.048524452749186986 0.015014530468372589 0.07913945843907924
0.1917917917917918 0.1636808908952475 -0.05505473233457092 0.014699708136790404 0.08437346278227256
0.1924924924924925 0.16734222505978402 -0.05763390017043957 0.016451421236830854 0.09048740520381836
0.19319319319319322 0.17106865949785136 -0.055692294246875246 0.020520546851469305 0.0975495587061066
0.1938938938938939 0.17486090392856055 -0.048660252553961475 0.02715796206368054 0.10562819629152673
0.1945945945945946 0.17871966423893557 -0.03596811308177983 0.036614543956440926 0.11479159096247023
0.19529529529529532 0.18264564211866144 -0.017046213820413297 0.0491411696127254 0.12510801572132652
0.19599599599599601 0.18663953468884042 0.00867510724005413 0.06498871611550865 0.1366457435704854
0.1966966966966967 0.19070203412484157 0.04176148085623496 0.08440616803294244 0.14947235488460725
0.19739739739739742 0.19483382727333848 0.08199447768001131 0.10727442456154275 0.16352071715145627
0.1980980980980981 0.19903559526363632 0.12743977285901248 0.1326688394676206 0.17842888214811795
0.1987987987987988 0.20330801311339833 0.17593596626786615 0.15955816361071054 0.19379588682949314
0.19949949949949952 0.20765174932887995 0.22532165778120078 0.1869111478503474 0.20922076815048285
0.2002002002002002 0.2120674654997947 0.27344412664215334 0.21370068248789056 0.22430419205492003
0.2009009009009009 0.21655581588893566 0.31890684207571696 0.2392603066939582 0.23878875014750678
0.20160160160160162 0.22111744701668526 0.3616455563739027 0.2635589639597504 0.2526670838343008
0.2023023023023023 0.2257529972405517 0.40173163696176006 0.28663027655502504 0.2659572874734505
0.203003003003003 0.23046309632987874 0.43923645126434385 0.3085078667495434 0.278677455423106
0.20370370370370372 0.23524836503587757 0.47423136670670824 0.329225356813066 0.29084568204141736
0.20440440440440444 0.24010941465714042 0.5067877507139046 0.34881636901535207 0.30248006168653363
0.2051051051051051 0.24504684660080042 0.5369769707109834 0.36731452562615996 0.31359868871660335
0.20580580580580582 0.25006125193950934 0.5648703941230024 0.3847534489152528 0.324219657489778
0.20650650650650654 0.25515321096440585 0.5905393883750125 0.4011667611523891 0.3343610623642062
0.20720720720720723 0.2603232927342638 0.6140553208920652 0.41658808460732816 0.34404099769803714
0.20790790790790792 0.2655720546210089 0.6354895590992146 0.4310510415498306 0.3532775578494208
0.20860860860860864 0.27090004185179706 0.6549134704215145 0.444589254249657 0.36208883717650686
0.20930930930930933 0.27630778704786074 0.6723984222840158 0.45723634497656623 0.37049293003744443
0.21001001001001002 0.2817958097603328 0.6880157821117728 0.4690259360003188 0.37850793079038336
0.21071071071071074 0.2873646160032603 0.7018369173298387 0.4799916495906752 0.38615193379347346
0.21141141141141143 0.29301469778403244 0.7139331953632652 0.49016710801739444 0.39344303340486364
0.21211211211211212 0.2987465326314508 0.7243759836371058 0.49958593355023706 0.40039932398270384
0.21281281281281283 0.3045605831216745 0.7332366495764141 0.5082817484589633 0.4070388998851439
0.21351351351351353 0.3104572964022807 0.7405865606062418 0.5162881750133326 0.4133798554703326
0.21421421421421422 0.3164371037146892 0.7464970841516425 0.523638835483105 0.4194402850964201
0.21491491491491493 0.32250041991520023 0.7510395876376692 0.530367352138041 0.425238283121556
0.21561561561561562 0.32864764299490334 0.7542854384893746 0.5365073472479001 0.4307919439038894
0.21631631631631631 0.33487915359872594 0.7563060041318113 0.5420924430824422 0.43611936180157007
0.21701701701701703 0.341195314543885 0.7571726519900328 0.5471562619114279 0.44123863117274775
0.21771771771771775 0.34759647033802005 0.7569567494890916 0.5517324260046165 0.44616784637557183
0.21841841841841841 0.35408294669728746 0.755729664054041 0.5558545576317682 0.45092510176819156
0.21911911911911913 0.3606550500647046 0.7535627631099332 0.5595562790626432 0.4555284917087571
0.21981981981981985 0.3673130671290266 0.7505274140818218 0.5628712125670013 0.45999611055541767
0.22052052052052054 0.3740572643444631 0.7466949843947598 0.5658329804146026 0.46434605266632273
0.22122122122122123 0.38088788745152735 0.7421368414737995 0.5684752048752069 0.46859641239962185
0.22192192192192195 0.3878051609993278 0.736924352743994 0.5708315082185742 0.47276528411346486
0.22262262262262264 0.39480928786960945 0.7311288856303966 0.5729355127144646 0.47687076216600094
0.22332332332332333 0.4019004488028646 0.7248218075580599 0.5748208406326383 0.4809309409153799
0.22402402402402405 0.40907880192682833 0.7180744859520365 0.5765211142428548 0.48496391471975137
0.22472472472472474 0.41634448228768073 0.7109582882373803 0.5780699558148745 0.48898777793726456
0.22542542542542543 0.4236976013842905 0.7035445818391433 0.5795009876184571 0.49302062492606935
0.22612612612612615 0.4311382467058225 0.6959047341823785 0.5808478319233628 0.4970805500443151
0.22682682682682684 0.4386664812730474 0.6881101126921393 0.5821441109993514 0.5011856476501514
0.22752752752752756 0.44628234318369475 0.6802320847934779 0.583423447116183 0.5053540121017279
0.22822822822822825 0.45398584516218277 0.6723420179114481 0.5847194625436176 0.5096037377571941
0.22892892892892894 0.46177697411407836 0.6645112794711022 0.5860657795514149 0.5139529189746993
0.22962962962962966 0.4696556906856257 0.6568112368974932 0.5874960204093355 0.5184196501123935
0.23033033033033035 0.47762192882869686 0.6493132576156743 0.5890438073871387 0.523022025528426
0.23103103103103104 0.4856755953715175 0.6420887090506979 0.5907427627545848 0.5277781395809462
0.23173173173173175 0.49381656959551734 0.6352089586276173 0.592626508781434 0.5327060866281041
0.23243243243243245 0.5020447028186609 0.6287453737714854 0.5947286677374459 0.537823961028049
0.23313313313313316 0.5103598179856211 0.6227693219073549 0.5970828618923808 0.5431498571389304
0.23383383383383385 0.518761709265145 0.6173473425369735 0.5997203979129339 0.5487005340519374
0.23453453453453454 0.5272501416549792 0.6124985456435355 0.6026498339812952 0.5544796331956414
0.23523523523523526 0.5358248505947081 0.6082151207098841 0.6058668164769675 0.5604833505500433
0.23593593593593595 0.544485541586868 0.604488948231771 0.6093668435808566 0.5667077966380574
0.23663663663663664 0.5532318898267007 0.601311908704948 0.613145413473869 0.5731490819825992
0.23733733733733736 0.5620635398409 0.5986758826251665 0.617198024336911 0.579803317106584
0.23803803803803805 0.5709801051357148 0.5965727504881783 0.6215201743508888 0.5866666125329263
0.23873873873873874 0.5799811678547726 0.5949943927897348 0.6261073616967086 0.5937350787845417
0.23943943943943946 0.5890662784469718 0.5939326900255878 0.6309550845552767 0.601004826384345
0.24014014014014015 0.5982349553448065 0.5933795226914892 0.6360588411074997 0.6084719658552515
0.24084084084084087 0.6074866846534807 0.5933267712831902 0.6414141295342837 0.6161326077201762
0.24154154154154156 0.6168209198511581 0.5937663162964427 0.6470164480165346 0.6239828625020338
0.24224224224224225 0.6262370815007069 0.5946900382269983 0.6528612947351586 0.6320188407237396
0.24294294294294297 0.635734556973284 0.5960898175706087 0.6589441678710632 0.6402366529082093
0.24364364364364366 0.6453127001841024 0.5979575348230254 0.665260565605153 0.6486324095783569
0.24434434434434435 0.6549708313407329 0.60028507048 0.6718059861183354 0.6572022212570982
0.24504504504504507 0.6647082367042705 0.6030643050372844 0.6785759275915164 0.6659421984673481
0.24574574574574576 0.6745241683637051 0.6062871189906301 0.6855658882056022 0.6748484517320216
0.24644644644644648 0.684417844023831 0.6099453928357887 0.6927713661414991 0.683917091574034
0.24714714714714717 0.6943884468070144 0.6140310070685119 0.7001878595801132 0.6931442285162999
0.24784784784784786 0.704435125069151 0.6185358421845513 0.707810866702351 0.7025259730817348
0.24854854854854858 0.7145569922301227 0.6234517786796587 0.7156358856891191 0.712058435793254
0.24924924924924927 0.7247531266190679 0.6287706970495854 0.7236584147213229 0.7217377271737717
0.24994994994994996 0.7350225713347762 0.6344844777900832 0.7318739519798692 0.7315599577462036
0.2506506506506507 0.7453643341214996 0.6405850013969041 0.7402779956456644 0.741521238033465
0.25135135135135134 0.7557773872604785 0.647064148365799 0.748866043899614 0.7516176785584701
0.25205205205205206 0.7662606674774729 0.6539137991925204 0.7576335949226256 0.7618453898441351
0.2527527527527528 0.7768130758665679 0.6611258343728196 0.7665761468956049 0.7722004824133746
0.2534534534534535 0.7874334778305384 0.6686921344024482 0.775689197999458 0.7826790667891036
0.2541541541541542 0.7981207030380307 0.6766045797771578 0.7849682464150909 0.7932772534942372
0.2548548548548549 0.8088735453978196 0.6848550509926994 0.7944087903234096 0.8039911530516894
0.25555555555555554 0.8196907630503925 0.6934354285448253 0.8040063279053211 0.8148168759843766
0.25625625625625625 0.830571078377094 0.7023375929292879 0.8137563573417321 0.8257505328152144
0.256956956956957 0.8415131780270682 0.7115534246418378 0.8236543768135484 0.8367882340671169
0.2576576576576577 0.8525157129622194 0.7210748041782273 0.8336958845016762 0.8479260902629995
0.2583583583583584 0.8635772985204038 0.7308936120342077 0.8438763785870216 0.8591602119257771
0.25905905905905907 0.8746965144970514 0.7410017287055294 0.85419135725049 0.8704867095783635
0.2597597597597598 0.8858719052454186 0.7513910346879463 0.8646363186729898 0.8819016937436764
0.26046046046046045 0.8971019797956395 0.7620534104772083 0.8752067610354254 0.8934012749446286
0.26116116116116117 0.9083852119927689 0.7729807365690684 0.8858981825187043 0.904981563704137
0.2618618618618619 0.9197200406539526 0.7841648934592775 0.8967060813037326 0.9166386705451155
0.2625625625625626 0.9311048697448975 0.7955977616435876 0.9076259555714163 0.9283687059904799
0.26326326326326327 0.942538068575762 0.807271221617749 0.9186533035026605 0.9401677805631437
0.263963963963964 0.9540179720166073 0.8191771538775154 0.9297836232783738 0.9520320047860241
0.26466466466466465 0.965542880732506 0.8313074389186365 0.9410124130794602 0.9639574891820343
0.26536536536536537 0.9771110614384351 0.8436539572368656 0.9523351710868281 0.9759403442740913
0.2660660660660661 0.9887207471740133 0.8562085893279539 0.9637473954813826 0.9879766805851089
0.2667667667667668 1.0003701375981884 0.8689632156876529 0.9752445844440303 1.0000626086380024
0.2674674674674675 1.0120573993039195 0.881909716811714 0.9868222361556771 1.0121942389556873
0.2681681681681682 1.0237806661529099 0.8950399731958878 0.9984758487972285 1.0243676820610768
0.26886886886886885 1.035538039630439 0.9083458653359272 1.0102009205495919 1.0365790484770878
0.26956956956956957 1.0473275892202973 0.921819273727585 1.0219929495936744 1.0488244487266358
0.2702702702702703 1.0591473527998543 0.9354520788666111 1.0338474341103807 1.061099993332635
0.270970970970971 1.0709953370552467 0.9492361612487581 1.0457598722806183 1.0734017928180006
0.2716716716716717 1.0828695179166743 0.963163401369777 1.0577257622852927 1.0857259577056482
0.2723723723723724 1.094767841013766 0.9772256797254187 1.0697406023053093 1.098068598518491
0.2730730730730731 1.106688222150983 0.9914148768114367 1.0817998905215762 1.1104258257794464
0.27377377377377377 1.1186285478029814 1.0057228731235806 1.0938991251149979 1.1227937500114273
0.2744744744744745 1.1305866756298812 1.0201415491576042 1.1060338042664828 1.135168481737351
0.2751751751751752 1.1425604350123344 1.0346627854092583 1.1181994261569357 1.1475461314801316
0.2758758758758759 1.1545476276063018 1.0492784623742941 1.1303914889672633 1.159922809762684
0.27657657657657664 1.1665460279174154 1.0639804605484635 1.1426054908783714 1.1722946271079233
0.2772772772772773 1.1785533838947913 1.078760660427517 1.1548369300711658 1.1846576940387639
0.27797797797797796 1.190567417544155 1.0936109425072076 1.167081304726554 1.1970081210781216
0.2786786786786787 1.202585825560102 1.108523187283288 1.1793341130254427 1.2093420187489126
0.2793793793793794 1.2146062799773283 1.1234892752515082 1.1915908531487371 1.2216554975740506
0.2800800800800801 1.2266264288406354 1.1385010869076204 1.2038470232773442 1.2339446680764512
0.28078078078078084 1.2386438968935016 1.1535505027473758 1.2160981215921693 1.2462056407790292
0.2814814814814815 1.2506562862849955 1.1686294032665248 1.2283396462741178 1.2584345262046983
0.28218218218218216 1.262661177294801 1.183729668960821 1.2405670955040977 1.2706274348763755
0.2828828828828829 1.2746561290760952 1.1988431803260167 1.2527759674630161 1.282780477316976
0.2835835835835836 1.2866386804160126 1.2139618178578626 1.2649617603317778 1.2948897640494146
0.2842842842842843 1.2986063505134233 1.2290774620521097 1.2771199722912892 1.3069514055966054
0.28498498498498503 1.3105566397737196 1.2441819934045102 1.289246101522457 1.3189615124814646
0.2856856856856857 1.3224870306203025 1.2592672924108146 1.3013356462061862 1.3309161952269057
0.2863863863863864 1.3343949883224506 1.274325239566777 1.3133841045233852 1.3428115643558463
0.2870870870870871 1.3462779618392149 1.289347715368146 1.3253869746549578 1.3546437303911982
0.2877877877877878 1.3581333846790113 1.3043266003106764 1.3373397547818127 1.36640880385588
0.2884884884884885 1.3699586757745161 1.319253774890118 1.3492379430848551 1.378102895272804
0.28918918918918923 1.3817512403725059 1.334121119602223 1.3610770377449914 1.3897221151648873
0.28988988988988995 1.3935084709382326 1.3489205149427426 1.3728525369431275 1.4012625740550435
0.2905905905905906 1.4052277480739301 1.3636438414074277 1.384559938860169 1.4127203824661878
0.2912912912912913 1.416906441451035 1.3782829794920306 1.3961947416770228 1.4240916509212351
0.291991991991992 1.4285419107556756 1.3928298096923042 1.407752443574597 1.4353724899431022
0.2926926926926927 1.4401315066469889 1.4072762125039995 1.4192285427337956 1.446559010054703
0.29339339339339343 1.4516725717278096 1.4216140684228677 1.4306185373355262 1.457647321778953
0.29409409409409415 1.4631624415272486 1.4358352579446605 1.441917925560694 1.4686335356387659
0.2947947947947948 1.4745984454946799 1.4499316615651285 1.453122205590205 1.4795137621570575
0.29549549549549553 1.4859779080046476 1.4638951597800258 1.4642268756049672 1.4902841118567438
0.2961961961961962 1.4972981493721647 1.4777176330851012 1.4752274337858848 1.5009406952607383
0.2968968968968969 1.5085564868779135 1.491390961976109 1.4861193783138662 1.511479622891958
0.29759759759759763 1.5197502358027872 1.5049070269487999 1.4968982073698165 1.5218970052733167
0.29829829829829835 1.5308767104712562 1.5182577084989255 1.5075594191346424 1.5321889529277306
0.298998998998999 1.5419332253029947 1.5314348871222354 1.5180985117892487 1.5423515763781122
0.29969969969969973 1.552917095872216 1.5444304433144846 1.528510983514544 1.5523809861473792
0.3004004004004004 1.563825639974132 1.5572365218964128 1.5387924687875474 1.562273414105348
0.3011011011011011 1.574656178697981 1.5698497075225932 1.5489408914340967 1.5720271303706022
0.30180180180180183 1.5854060375060097 1.582270268877154 1.5589560749071332 1.5816420963341846
0.30250250250250255 1.596072547317837 1.594498586156329 1.5688379001595243 1.5911183245803644
0.30320320320320326 1.6066530455995798 1.6065350395563538 1.5785862481441368 1.60045582769341
0.3039039039039039 1.6171448774571362 1.618380009273461 1.5882009998138362 1.6096546182575897
0.3046046046046046 1.627545396733009 1.6300338755038866 1.5976820361214907 1.6187147088571727
0.3053053053053053 1.6378519671060385 1.6414970184438658 1.6070292380199676 1.627636112076429
0.306006006006006 1.64806196319342 1.652769818289633 1.6162424864621334 1.6364188404996267
0.30670670670670674 1.6581727716543655 1.663852655237422 1.625321662400855 1.6450629067110343
0.30740740740740746 1.6681817922947726 1.6747459094834678 1.6342666467889986 1.6535683232949205
0.3081081081081081 1.6780864391722454 1.6854499612240037 1.643077320579431 1.6619351028355536
0.30880880880880884 1.6878841417008283 1.6959651906552662 1.6517535647250199 1.6701632579172039
0.3095095095095095 1.6975723457547833 1.7062919779734875 1.660295260178631 1.6782528011241382
0.3102102102102102 1.7071485147707708 1.716430703374905 1.6687022878931326 1.6862037450406273
0.31091091091091094 1.7166101308477553 1.7263817470557523 1.6769745288213909 1.694016102250939
0.31161161161161166 1.7259546958439884 1.7361454892122627 1.6851118639162728 1.7016898853393423
0.3123123123123123 1.7351797324703937 1.745722310040671 1.6931141741306437 1.7092251068901052
0.31301301301301304 1.7442827853796967 1.7551125897372128 1.700981340417373 1.7166217794874976
0.3137137137137137 1.7532614222506195 1.764316708498122 1.7087132437293255 1.7238799157157878
0.3144144144144144 1.7621132348664947 1.7733350465196338 1.71630976501937 1.730999528159245
0.31511511511511514 1.770835840187608 1.7821679839979825 1.7237707852403716 1.7379806294021378
0.31581581581581586 1.7794268814166239 1.790815901129402 1.7310961853451978 1.7448232320287347
