x1 x2 y
-0.0063 -0.000134247491638796 -11.346065844926798
-0.0063 -5.59866220735786e-05 -9.152295407798304
-0.006274749498997996 1.1438127090301004e-05 -4.512567368421986
-0.006274749498997996 2.1070234113712377e-05 -3.828506553236253
-0.006249498997995992 -0.0001294314381270903 -11.23255774408055
-0.0062242484969939876 -0.00016795986622073582 -11.4
-0.0062242484969939876 -0.00013906354515050168 -11.4
-0.0062242484969939876 0.00011979933110367893 1.3081621477935959
-0.006198997995991984 -0.00014989966555183947 -11.4
-0.006198997995991984 -0.00013906354515050168 -11.4
-0.006198997995991984 -9.57190635451505e-05 -10.378982073755814
-0.006198997995991984 -6.321070234113713e-05 -9.40019228729113
-0.006198997995991984 -2.4682274247491638e-05 -7.817935151712067
-0.006198997995991984 8.729096989966556e-05 -0.13546801267688072
-0.00617374749498998 -0.0001246153846153846 -11.116428724960443
-0.00617374749498998 -9.090301003344483e-05 -10.24522746198969
-0.00617374749498998 2.1070234113712377e-05 -3.8261847006398053
-0.006148496993987976 0.00014026755852842811 2.1499460556763945
-0.006123246492985972 -9.210702341137125e-05 -10.277877710967367
-0.006123246492985972 -3.551839464882943e-05 -8.340827106466808
-0.006123246492985972 0.00012220735785953177 1.4173478797249426
-0.0060727454909819635 -7.525083612040135e-05 -9.7843359785287
-0.0060727454909819635 -3.1906354515050165e-05 -8.175596943135115
-0.0060727454909819635 -1.8060200668896322e-06 -5.9998011558115545
-0.006022244488977956 2.8294314381270905e-05 -3.3430350025965194
-0.006022244488977956 0.00013665551839464883 2.017187584778865
-0.006022244488977956 0.00014267558528428096 2.256475971693723
-0.005996993987975952 -4.2742474916387966e-05 -8.645684755472764
-0.005996993987975952 7.82608695652174e-06 -4.782839449750215
-0.005996993987975952 3.311036789297659e-05 -3.036498379106981
-0.005996993987975952 0.00013063545150501674 1.7759466773660784
-0.005971743486973948 -0.0001739799331103679 -11.4
-0.005971743486973948 -7.645484949832776e-05 -9.819433668560578
-0.005946492985971944 -9.57190635451505e-05 -10.373973726140665
-0.005946492985971944 -6.020066889632107e-07 -5.466158763455266
-0.005946492985971944 0.00011377926421404684 1.074318248167664
-0.005946492985971944 0.0001739799331103679 3.4493016883065577
-0.00592124248496994 -9.451505016722408e-05 -10.340509767668204
-0.00592124248496994 -3.91304347826087e-05 -8.49499652618975
-0.005895991983967936 5.59866220735786e-05 -1.7009756368707045
-0.005895991983967936 7.043478260869566e-05 -0.941153047485474
-0.0058707414829659325 -8.849498327759198e-05 -10.171521555539721
-0.0058707414829659325 6.802675585284281e-05 -1.0627327602413406
-0.005845490981963928 2.4682274247491638e-05 -3.57480296396879
-0.005820240480961924 -0.00014989966555183947 -11.4
-0.005820240480961924 9.090301003344483e-05 0.05952552891056671
-0.00579498997995992 -0.00014749163879598662 -11.4
-0.00579498997995992 -6.080267558528429e-05 -9.312327233157514
-0.00579498997995992 -6.622073578595319e-06 -6.57827886241338
-0.00579498997995992 5.839464882943144e-05 -1.5653857688761754
-0.00579498997995992 7.525083612040135e-05 -0.6929824177555326
-0.005769739478957916 -0.00017157190635451507 -11.4
-0.005769739478957916 1.3846153846153848e-05 -4.327707283989649
-0.005769739478957916 0.0001511036789297659 2.6087617724098786
-0.005744488977955912 0.00010655518394648832 0.775299242867211
-0.0057192384769539075 -8.247491638795987e-05 -9.995004877946192
-0.0057192384769539075 -2.4682274247491638e-05 -7.81318745110012
-0.0057192384769539075 3.070234113712375e-05 -3.179297480789868
-0.0057192384769539075 9.812709030100335e-05 0.39954385293395966
-0.005693987975951904 -0.00011377926421404684 -10.840431357335026
-0.005693987975951904 -1.3846153846153848e-05 -7.162198094534912
-0.005693987975951904 0.00017759197324414717 3.6066976173451
-0.0056687374749499 -0.00014869565217391306 -11.4
-0.005643486973947896 0.00011498327759197326 1.150262407476853
-0.005618236472945892 6.802675585284281e-05 -1.048359013758577
-0.005618236472945892 0.00015471571906354516 2.7622708303246357
-0.005592985971943888 -0.00010775919732441473 -10.685588355597735
-0.005592985971943888 -8.729096989966556e-05 -10.132026844704399
-0.005592985971943888 0.0001631438127090301 3.084393680000516
-0.0055677354709418835 -0.00010173913043478261 -10.528117171925835
-0.005517234468937876 -3.4314381270903016e-05 -8.279790382517326
-0.005491983967935872 -3.070234113712375e-05 -8.112319281558653
-0.005491983967935872 7.765886287625418e-05 -0.5547888944680623
-0.005466733466933868 7.163879598662208e-05 -0.8547727530041002
-0.005441482965931863 0.00016555183946488297 3.1898456806701825
-0.005416232464929859 9.210702341137125e-05 0.14390252439174162
-0.005365731462925852 -2.4682274247491638e-05 -7.8097167860617605
-0.005365731462925852 0.00011016722408026757 0.9636139899017687
-0.005365731462925852 0.00014026755852842811 2.220963042220739
-0.005340480961923848 -0.0001511036789297659 -11.4
-0.005340480961923848 -5.117056856187291e-05 -8.963270876533105
-0.005315230460921843 -0.00010655518394648832 -10.648802484487167
-0.005315230460921843 -0.00010173913043478261 -10.523013378685384
-0.005289979959919839 -0.0001511036789297659 -11.4
-0.005289979959919839 -4.394648829431438e-05 -8.684849775397884
-0.005289979959919839 -1.5050167224080269e-05 -7.241180955963646
-0.005289979959919839 6.441471571906355e-05 -1.2178339550550321
-0.005289979959919839 9.451505016722408e-05 0.26486794278985637
-0.005264729458917835 0.00011137123745819399 1.024313946194277
-0.005264729458917835 0.00011498327759197326 1.1810457957053697
-0.005239478957915832 -0.00010775919732441473 -10.67823604478192
-0.005239478957915832 -3.6722408026755854e-05 -8.383205651156256
-0.005214228456913828 -0.00012220735785953177 -11.037042962230142
-0.005214228456913828 -0.00010414715719063544 -10.584208922336833
-0.005188977955911824 0.00014387959866220737 2.3811316337517816
-0.00516372745490982 -0.0001282274247491639 -11.17936765801305
-0.005138476953907816 -0.0001619397993311037 -11.4
-0.005138476953907816 -3.070234113712375e-05 -8.108449372494668
-0.005138476953907816 0.00012702341137123746 1.701677145981637
-0.005113226452905812 -0.00016795986622073582 -11.4
-0.005113226452905812 -0.00013183946488294314 -11.262674735331114
-0.005113226452905812 -6.020066889632107e-07 -5.466864485654047
-0.005087975951903808 -0.00011859531772575251 -10.94653474098397
-0.005062725450901803 7.88628762541806e-05 -0.46787313948428066
-0.005062725450901803 0.00011257525083612041 1.0931708517083105
-0.0050374749498997996 -6.441471571906355e-05 -9.421685054595919
-0.0050374749498997996 -3.792642140468228e-05 -8.432793001721237
-0.005012224448897796 -7.043478260869566e-05 -9.615977243437262
-0.005012224448897796 -3.792642140468228e-05 -8.432486472748323
-0.004961723446893788 -0.00017759197324414717 -11.4
-0.004961723446893788 -5.719063545150502e-05 -9.17466354367752
-0.004911222444889779 4.9966555183946487e-05 -1.9886195364638097
-0.0048859719438877755 8.367892976588629e-05 -0.2203443013558234
-0.0048859719438877755 0.00013545150501672243 2.071075983231599
-0.004860721442885772 -0.00010896321070234115 -10.701193549623444
-0.004860721442885772 5.357859531772576e-05 -1.782355718958317
-0.004860721442885772 0.00014989966555183947 2.6496740912379457
-0.004835470941883768 7.88628762541806e-05 -0.45307120866584044
-0.004835470941883768 0.00010775919732441473 0.8997736638074955
-0.004810220440881764 -4.214046822742475e-06 -6.319601673039063
-0.004810220440881764 0.00015953177257525085 3.0268211155113574
-0.004759719438877755 -8.247491638795987e-05 -9.977629659544656
-0.004759719438877755 0.00013545150501672243 2.0827483294904057
-0.004734468937875751 -0.0001523076923076923 -11.4
-0.0047092184368737475 1.1438127090301004e-05 -4.490520811096327
-0.0047092184368737475 0.00012581939799331105 1.6892626346403985
-0.004683967935871744 -0.00014147157190635452 -11.4
-0.004683967935871744 -4.1538461538461544e-05 -8.579681742709369
-0.004683967935871744 3.1906354515050165e-05 -3.068139589428357
-0.004633466933867735 -0.00011618729096989968 -10.87759694390576
-0.004633466933867735 -6.802675585284281e-05 -9.532950247165202
-0.004633466933867735 4.1538461538461544e-05 -2.4691186449983826
-0.004633466933867735 0.0001739799331103679 3.5876242965296377
-0.004633466933867735 0.00018 3.808284372464201
-0.004608216432865731 -4.2742474916387966e-05 -8.627664846246963
-0.004608216432865731 6.682274247491639e-05 -1.0521630258571775
-0.004582965931863727 4.755852842809365e-05 -2.111564552993645
-0.004557715430861723 -9.090301003344483e-05 -10.214412533663255
-0.004557715430861723 -2.2274247491638796e-05 -7.671997203951651
-0.004557715430861723 2.8294314381270905e-05 -3.298427190226814
-0.0045324649298597195 -1.7458193979933114e-05 -7.390148176620814
-0.0045324649298597195 2.7090301003344486e-05 -3.3772730618472675
-0.0045324649298597195 7.28428093645485e-05 -0.7362372921491851
-0.0045324649298597195 0.00010414715719063544 0.7623849921010172
-0.0045324649298597195 0.0001631438127090301 3.192974741508169
-0.004507214428857716 -8.96989966555184e-05 -10.179823057262197
-0.004481963927855712 -0.0001631438127090301 -11.4
-0.004431462925851704 -0.00014387959866220737 -11.4
-0.004431462925851704 -2.347826086956522e-05 -7.736546351460094
-0.004406212424849699 1.8662207357859533e-05 -3.9536592656711766
-0.004406212424849699 7.404682274247493e-05 -0.6669113286937314
-0.004406212424849699 9.331103678929766e-05 0.27356080581199854
-0.0043809619238476954 0.0001246153846153846 1.6678671625837471
-0.004355711422845692 -3.551839464882943e-05 -8.319995964345932
-0.004330460921843688 8.729096989966556e-05 -0.0070686582199090894
-0.004305210420841684 -4.394648829431438e-05 -8.672011590157354
-0.004279959919839679 -0.00014749163879598662 -11.4
-0.004279959919839679 -5.357859531772576e-05 -9.03622803731633
-0.004254709418837675 7.525083612040135e-05 -0.5960460905895748
-0.004229458917835671 6.080267558528429e-05 -1.3511649130201548
-0.0042042084168336675 -0.00013545150501672243 -11.325063047169863
-0.0042042084168336675 -2.347826086956522e-05 -7.734422105338632
-0.004178957915831664 5.59866220735786e-05 -1.6128426702411447
-0.004178957915831664 0.00010294314381270902 0.7361037740029167
-0.004178957915831664 0.00013183946488294314 1.9884754374656965
-0.004178957915831664 0.00015591973244147156 2.9528110889474464
-0.004153707414829659 5.418060200668897e-06 -4.9580215903907385
-0.004153707414829659 0.0001234113712374582 1.6372584218271393
-0.004153707414829659 0.0001246153846153846 1.6883245259026805
-0.004128456913827655 -9.57190635451505e-05 -10.33860798912685
-0.004128456913827655 8.367892976588629e-05 -0.1680020019276461
-0.004103206412825651 -0.00011979933110367893 -10.9546440511652
-0.004103206412825651 -8.006688963210702e-05 -9.895148690744845
-0.004103206412825651 0.00010775919732441473 0.9594327014655839
-0.004077955911823647 -0.00010294314381270902 -10.529921987212528
-0.004077955911823647 1.2642140468227424e-05 -4.389414717869489
-0.0040274549098196395 -9.090301003344483e-05 -10.204502478856037
-0.0040274549098196395 5.117056856187291e-05 -1.8765979027078215
-0.004002204408817635 -0.00016916387959866222 -11.4
-0.004002204408817635 3.551839464882943e-05 -2.813922159514783
-0.003976953907815631 -0.00013545150501672243 -11.319888029238642
-0.003976953907815631 -1.8060200668896322e-06 -5.995335674580689
-0.003976953907815631 7.82608695652174e-06 -4.762139206786138
-0.003976953907815631 1.3846153846153848e-05 -4.296950701792815
-0.003976953907815631 5.59866220735786e-05 -1.6020133744523553
-0.003976953907815631 6.682274247491639e-05 -1.0142821445815318
-0.003951703406813627 -2.1070234113712377e-05 -7.599199024372383
-0.003951703406813627 4.1538461538461544e-05 -2.4399451692763834
-0.003926452905811623 -8.96989966555184e-05 -10.169057234997123
-0.003926452905811623 -2.347826086956522e-05 -7.731837970637275
-0.003901202404809619 -0.00013545150501672243 -11.31816783354001
-0.003901202404809619 -0.00010053511705685619 -10.463136581828715
-0.003901202404809619 8.247491638795987e-05 -0.21116117265111672
-0.003875951903807615 8.127090301003345e-05 -0.2689126785173749
-0.0038507014028056107 -5.9598662207357865e-05 -9.241416494042253
-0.0038254509018036077 -0.00014749163879598662 -11.4
-0.0038002004008016034 -0.0001294314381270903 -11.177083198248651
-0.0038002004008016034 -9.692307692307692e-05 -10.364848363009205
-0.0038002004008016034 4.214046822742475e-06 -5.0548803528359425
-0.0038002004008016034 1.3846153846153848e-05 -4.293770688513829
-0.0037749498997995995 -6.561872909698997e-05 -9.441276426576062
-0.0037244488977955913 -0.00011979933110367893 -10.946563148065712
-0.0037244488977955913 0.00010414715719063544 0.8278052899772953
-0.0037244488977955913 0.00013183946488294314 2.031439369413817
-0.0036991983967935875 -0.00013665551839464883 -11.340971367136534
-0.0036991983967935875 -0.00011498327759197326 -10.828193722329766
-0.0036991983967935875 -4.8762541806020064e-05 -8.85050277303107
-0.0036991983967935875 7.82608695652174e-06 -4.759128106845738
-0.003673947895791583 -0.00014989966555183947 -11.4
-0.003673947895791583 -0.00010896321070234115 -10.676897569881392
-0.0035729458917835672 -0.0001739799331103679 -11.4
-0.0035729458917835672 -0.0001053511705685619 -10.582440578439728
-0.0035729458917835672 -2.4682274247491638e-05 -7.792466130330973
